massfeature_rows	m/z	retention_time	p_value	statistic	CompoundID_from_user
row141	153.016	216.35	0.9348344813319838	0.5010322463510226	
row142	93.0335	204.63	0.9348344813319838	0.42005212641113415	
row143	153.0185	25.73	0.933383957388087	0.6891544287543167	C2H6N4O2
row144	121.0312	243.2	0.933383957388087	0.6675243074320591	
row145	94.924	135.19	0.9796642491922887	-0.07553578185774526	
row146	94.924	150.19	0.9982180130525976	-0.004463046200572136	
row147	153.0548	34.95	0.933383957388087	3.198458740129455	C6H7N3O2
row148	153.8992	1.17	0.933383957388087	0.7972836217365215	
row149	122.0601	49.85	0.933383957388087	1.2989065552314478	
row150	122.8932	39.81	0.9348344813319838	-0.4417790733694321	
row151	154.0138	37.32	0.933383957388087	0.8497503507198904	
row152	95.9751	191.05	0.969113393376131	-0.16579512867081483	
row153	96.0274	32.85	0.933383957388087	0.8865288491610044	
row154	154.0568	191.71	0.9348344813319838	0.3865201468774852	
row155	96.9211	135.19	0.9348344813319838	-0.37450311869344594	
row156	96.9211	149.93	0.9680560307440417	0.17205525665171686	
row157	177.8362	150.06	0.933383957388087	0.6523310036951286	
row158	177.9124	150.58	0.933383957388087	-1.1369215776552104	H3IO3
row159	154.868	149.8	0.9894390494612106	0.037949186982679774	
row160	154.88	150.45	0.956373268987383	-0.22579781446596986	
row161	178.8332	149.93	0.9467250666681246	-0.27780183671671893	
row162	178.8799	26.78	0.977743263633785	0.09736511408247465	
row163	124.9904	34.3	0.933383957388087	1.2015474599781601	
row164	125.0347	34.95	0.933383957388087	0.8556208472763644	
row165	125.0425	225.15	0.933383957388087	-1.2177350127855004	C7H10S,C7H12OS
row166	97.0648	27.04	0.933383957388087	1.969985892693565	
row167	155.0089	172.5	0.9348344813319838	0.4002917040670407	
row168	125.8721	151.53	0.933383957388087	0.8060525833967337	
row169	125.9898	34.43	0.933383957388087	1.8973031481283233	CH5N3S
row170	125.9938	34.3	0.933383957388087	0.6197031923379699	
row171	126.9041	29.54	0.97369139811659	-0.12065150068560257	
row172	126.9862	34.3	0.933383957388087	1.6185817894021195	C5H4O2S
row173	126.9948	34.3	0.933383957388087	-0.6134961461528409	
row174	98.948	1.04	0.976556709668305	0.11171488260789622	
row175	179.0538	115.1	0.933383957388087	1.1284899035592608	C10H14O2S
row176	179.0538	116.28	0.933383957388087	1.2648425156935754	C10H14O2S
row177	155.8648	149.8	0.9433299709269035	-0.2961471229589047	
row178	155.8733	29.01	0.933383957388087	0.6428757301127922	Sb
row179	127.0028	146.91	0.933383957388087	0.9810492776899667	
row180	127.0028	152.84	0.933383957388087	0.873148864369325	
row181	127.0028	192.63	0.9348344813319838	0.3512213417589406	
row182	127.0577	32.19	0.933383957388087	0.8246435911378124	
row183	127.0754	191.71	0.9392442352921647	0.33411242551894715	
row184	127.8692	151.14	0.9791618799184755	0.08642335127859588	
row185	179.8819	25.45	0.933383957388087	0.6524464420011297	
row186	179.8819	363.02	0.933383957388087	-1.1907499727470403	
row187	156.0269	266.24	0.9348344813319838	0.4872048692959458	
row188	127.9802	33.77	0.933383957388087	1.191602029302935	C3H6Cl2O
row189	156.865	149.8	0.9979098851259715	0.006656204764355366	
row190	127.998	33.9	0.933383957388087	-1.6420517331822284	
row191	100.0394	191.84	0.9732673868236162	0.13699036069388656	
row192	100.9451	1.04	0.9796642491922887	-0.07613028102364171	
row193	156.954	201.22	0.933383957388087	0.8409095804412353	C5H4BrN,C2H2O6
row194	157.0123	92.78	0.9348344813319838	-0.36693916838024726	C4H3N3O4
row195	128.0708	36.53	0.933383957388087	1.9441340767933781	
row196	128.9586	201.75	0.9647443162370315	0.19426402217584715	CH2O5,C3H2N2S2
row197	157.0279	201.61	0.933383957388087	0.6815791906334583	
row198	101.0597	36.0	0.9348344813319838	-0.5193271013553892	
row199	129.0267	36.26	0.933383957388087	0.8874362119895375	
row200	129.0277	36.13	0.933383957388087	1.1122356007845506	
row201	129.0285	36.53	0.9678892813819505	-0.1753234187451693	
row202	129.0377	213.46	0.9765673479749446	0.10781787805520371	C6H10OS,C6H12O2S,C6H12O2S
row203	129.0377	220.42	0.9864096741898577	0.045215763684325096	C6H10OS,C6H12O2S,C6H12O2S
row204	129.0804	36.26	0.9743818896128285	-0.11758501003352634	
row205	129.0815	36.26	0.9791618799184755	0.08545116581438214	
row206	129.0826	36.0	0.933383957388087	2.40909693727245	
row207	103.0026	192.36	0.969113393376131	0.1564417268377202	
row208	157.9933	201.61	0.933383957388087	1.1341194033741369	
row209	181.0594	192.63	0.9348344813319838	0.4696917045194862	C5H11NO6
row210	181.0594	213.59	0.9348344813319838	0.3582135011760123	C5H11NO6
row211	181.0618	204.9	0.9765673479749446	-0.1087755663778763	C8H10N2O3,C8H12N2O4
row212	181.0692	204.77	0.97369139811659	0.12271713939632568	C9H11NO3
row213	103.9193	39.55	0.933383957388087	-0.9982225368800212	
row214	130.05	182.35	0.9348344813319838	0.4716051718803889	
row215	130.0653	155.76	0.933383957388087	0.8473397899847797	
row216	181.8369	150.32	0.9348344813319838	0.45492510377081496	
row217	158.0393	116.15	0.9346666598275495	0.5673640723373466	
row218	158.0393	117.33	0.954533907402382	-0.22870378478584436	
row219	182.0428	221.47	0.933383957388087	0.9461406856962736	
row220	131.0589	36.13	0.933383957388087	0.8326544813438771	C5H9NO3
row221	131.0609	36.13	0.933383957388087	1.1482045353874966	C8H10N2O,C8H8N2
row222	182.0455	33.9	0.933383957388087	0.9525662082463454	C8H9NO4
row223	182.0565	253.32	0.933383957388087	0.7384637519619269	C7H11N3O4
row224	182.0664	204.9	0.9467250666681246	-0.2798701107148036	
row225	182.0703	205.03	0.9796642491922887	-0.07106846658526964	C8H10N2O3
row226	158.0603	25.86	0.933383957388087	0.7231182611157442	C8H6N4
row227	182.0745	191.97	0.9538782609696626	0.23911812746262665	C13H10O,C10H13N,C10H14ClN
row228	182.0745	211.62	0.9538782609696626	-0.23402053166252382	C13H10O,C10H13N,C10H14ClN
row229	132.0115	165.25	0.933383957388087	1.0767718766930412	
row230	132.0115	169.87	0.933383957388087	0.9810598027318398	
row231	132.0374	192.1	0.933383957388087	1.533292456720799	
row232	132.0623	35.87	0.969113393376131	0.16309982033258502	
row233	132.8389	146.38	0.933383957388087	1.0984811702958832	
row234	132.9454	201.75	0.933383957388087	0.9989621955022729	H3O4P,C2H3KO2
row235	106.0482	121.53	0.933383957388087	2.8585398131034743	
row236	158.9045	74.53	0.933383957388087	1.782877024682811	
row237	183.0405	191.18	0.933383957388087	0.8926091365379595	C7H10N2O5,C7H8N2O4
row238	183.0405	293.69	0.933383957388087	0.7238989073947042	C7H10N2O5,C7H8N2O4
row239	183.0463	222.0	0.933383957388087	1.204669162768506	
row240	107.0491	25.32	0.933383957388087	0.7850115054021285	C5H5N3
row241	158.9878	201.75	0.933383957388087	0.9215522490696633	C3H8O3S
row242	158.9933	201.75	0.933383957388087	0.7895353314152322	
row243	159.0556	28.09	0.9348344813319838	0.4489502691071845	C9H10N2O2,C7H5N5,C9H8N2O
row244	184.0585	210.31	0.933383957388087	0.6825891028249237	C6H13NO4
row245	184.0585	215.17	0.933383957388087	0.8806790678448415	
row246	184.0585	221.87	0.9678892813819505	0.17485856725471124	
row247	159.0848	147.17	0.9931301404615233	-0.02697058968995523	C8H16OS,C8H18O2S
row248	159.0848	154.81	0.9732673868236162	-0.14029564710685136	C8H16OS,C8H18O2S
row249	159.0919	156.29	0.933383957388087	0.7738503104786072	C10H12N2
row250	134.0602	115.23	0.9346666598275495	0.5723399189806191	C6H6N4
row251	134.0602	116.28	0.933383957388087	0.7273804526212072	C6H6N4
row252	134.0602	205.16	0.9406519895727531	-0.32121696048942855	C6H6N4
row253	195.0605	269.53	0.9406519895727531	0.3208937613514923	C9H14N2O2S,C8H16OS
row254	159.8444	135.06	0.9796642491922887	-0.07282900083180921	Cl2Mn
row255	159.8444	149.8	0.9348344813319838	0.35776646237372545	Cl2Mn
row256	159.8778	39.15	0.9348344813319838	0.42518539252112625	
row257	134.9426	201.75	0.9348344813319838	0.43805164198410007	
row258	184.8859	151.93	0.9532642340792441	-0.24660296331125808	
row259	195.1386	24.93	0.948029518093806	0.2714580688284516	C12H22O3,C12H20O2,C7H20N4
row260	195.1386	26.52	0.933383957388087	1.0203665840450329	C12H22O3,C12H20O2,C7H20N4
row261	185.0272	31.28	0.933383957388087	1.0494461978281766	C8H10O3S
row262	195.9263	364.2	0.933383957388087	-1.9118608718140415	C6H3Cl3O
row263	195.9312	364.2	0.933383957388087	-2.019974782794883	
row264	196.0103	212.67	0.9348344813319838	0.3985611423834202	
row265	196.0222	220.03	0.933383957388087	0.711211167721721	
row266	185.031	490.96	0.933383957388087	0.8359891374635556	C11H7NS
row267	159.9915	201.61	0.933383957388087	1.5299327935071563	C4H4ClN3O2
row268	196.0613	212.15	0.933383957388087	-0.8577065315727563	C9H11NO4,C5H13N2O4P,C9H13NO5
row269	196.0723	252.66	0.933383957388087	0.8831750146809534	C8H11N3O3,C8H13N3O4
row270	196.8108	150.32	0.9499989951774329	0.25472685606090656	
row271	160.0145	391.25	0.9406519895727531	-0.3202466080241503	
row272	196.8765	151.01	0.933383957388087	-0.6124430066722193	
row273	196.8848	363.94	0.933383957388087	-2.0905480620849706	
row274	196.8865	150.45	0.9796642491922887	-0.06702026076904574	
row275	135.0442	35.87	0.933383957388087	1.5149497574394546	C6H5N3O
row276	160.0397	37.18	0.9724786394857663	0.14774917612802285	C9H9NO3,C9H7NO2
row277	160.0608	191.71	0.933383957388087	1.071375608743131	C6H11NO4,C6H13NO5
row278	135.9015	151.27	0.9348344813319838	-0.38450889387842496	
row279	196.9227	364.2	0.933383957388087	-1.9106800506889148	
row280	196.9305	364.2	0.933383957388087	-1.9243994315637243	
row281	185.0926	285.41	0.933383957388087	-0.6303718418038703	C8H14N2O3,C8H16N2O4
row282	160.9923	201.75	0.9796642491922887	0.06593496611092883	C7H7Cl
row283	186.0182	135.85	0.9538782609696626	-0.23698499692457617	C5H5N5O,C5H13NS2
row284	136.0478	35.74	0.933383957388087	2.353008658509313	
row285	186.0555	156.29	0.933383957388087	0.6715080376861827	C11H11NO3,C11H9NO2,C6H10ClN5
row286	197.0619	221.47	0.933383957388087	0.9196215670490516	C10H12ClNO
row287	161.056	325.2	0.933383957388087	0.7264162029681488	C5H10N2O4,C3H7N5O3
row288	161.0641	191.84	0.933383957388087	1.009732038139868	C7H14O2S,C7H16O3S,C7H14O2S
row289	161.8415	149.4	0.9779927301339736	0.09530117903138459	
row290	137.0235	31.67	0.933383957388087	1.8119556353225064	C2H6N4O
row291	161.875	39.02	0.9893165858121997	-0.03889542479824097	
row292	186.0767	150.88	0.9346666598275495	0.5648097574670865	C8H13NO4,C8H15NO5
row293	186.0767	191.84	0.933383957388087	0.6697666145141621	C8H13NO4,C8H15NO5
row294	186.883	151.79	0.9612607252535761	-0.20689158535043653	
row295	137.9857	163.67	0.9392442352921647	-0.3336376571879615	
row296	187.0009	201.48	0.933383957388087	1.2918158840826592	C8H5F3O3,C6H10N2O2S2
row297	162.0765	209.92	0.9346666598275495	0.5367644197644876	C6H13NO4,C6H15NO5
row298	138.9521	273.99	0.9774872397307803	0.10037789757755484	
row299	187.0218	222.65	0.933383957388087	1.2232387586040598	C11H10O2S,C3H6N6O5
row300	187.0218	227.41	0.933383957388087	1.234608731144742	C11H10O2S,C3H6N6O5
row301	198.0629	221.6	0.933383957388087	1.0293480409072584	
row302	198.0743	209.92	0.933383957388087	0.6602116592195211	C7H15NO4
row303	198.0743	213.2	0.933383957388087	1.1229962425428281	
row304	198.0743	215.43	0.933383957388087	0.9577302283334918	
row305	198.0743	220.55	0.9348344813319838	0.4194850669670471	
row306	198.8079	150.19	0.9746193652500978	-0.11486318826226466	
row307	198.8736	149.01	0.933383957388087	0.603536726062013	
row308	198.8736	151.01	0.933383957388087	0.818245059231165	
row309	187.097	192.23	0.933383957388087	0.7506653472510593	C9H16O4,C7H13N3O3
row310	163.0393	34.95	0.933383957388087	0.6838456366320887	C7H5N3O2,C9H10O4,C9H8O3,C9H7O3
row311	163.0393	204.77	0.9996012354327145	0.000517887587886941	C7H5N3O2,C9H10O4,C9H8O3,C9H7O3
row312	198.9184	363.94	0.933383957388087	-2.324924873882365	
row313	198.927	363.94	0.933383957388087	-1.9970128664751992	C3H5IO2
row314	187.1334	34.82	0.933383957388087	1.2483084432862603	C10H20O3,C8H17N3O2
row315	187.8841	135.19	0.97369139811659	-0.12122395362623556	
row316	187.8841	150.32	0.9348344813319838	0.40664043061874905	
row317	198.9938	209.79	0.933383957388087	0.6737726340055065	C4H12O6P2,C7H5NO4S,C4H8N2O3S
row318	163.0504	91.46	0.933383957388087	0.7776576000637069	C6H5N5O
row319	163.0504	93.3	0.9348344813319838	0.46610713855044	C6H5N5O
row320	163.0504	94.88	0.9348344813319838	0.5010398798631723	C6H5N5O
row321	188.0059	25.45	0.933383957388087	1.0507120739276279	
row322	188.0097	25.32	0.933383957388087	0.7852478579724671	
row323	139.0028	144.64	0.933383957388087	1.0280476276049832	
row324	139.0028	146.38	0.933383957388087	1.106470571758122	
row325	139.0028	154.42	0.933383957388087	0.8105828350129489	
row326	188.0158	319.69	0.933383957388087	0.8459593474572468	C7H8O4S,C7H8O4S,C10H6FNO3
row327	199.0067	24.67	0.933383957388087	0.9054267327974701	C8H10O5S,C8H8O4S,C8H5FN2O,C8H10O5S
row328	199.0067	31.93	0.933383957388087	1.2465745489204108	C8H10O5S,C8H8O4S,C8H5FN2O,C8H10O5S
row329	199.0332	222.39	0.9774872397307803	-0.10308945346218734	C11H10N2OS,C11H8N2S
row330	163.0757	34.3	0.933383957388087	1.8890447786800166	C10H12O2,C10H14O3
row331	139.0392	154.03	0.933383957388087	2.228894087330342	C5H5N3O2
row332	188.0559	297.76	0.933383957388087	0.7861765909409145	C7H11NO5,C7H10NO5
row333	164.0425	34.95	0.933383957388087	0.7229535013525934	
row334	164.0425	205.03	0.9348344813319838	0.36220375383311004	
row335	188.88	151.93	0.933383957388087	-0.679585344261318	
row336	199.0612	121.66	0.933383957388087	1.7660906360840087	C9H14O6,C10H16S2,C9H12O5,C6H14NO4
row337	188.9351	31.01	0.933383957388087	0.6848431338971531	CH6O8P2
row338	188.981	190.66	0.933383957388087	1.2269122936539483	C4H10O2S2,C4H10O2S2
row339	188.981	205.98	0.9433299709269035	-0.2977454807315474	C4H10O2S2,C4H10O2S2
row340	199.0721	212.41	0.9346666598275495	-0.5532722062294135	C8H14N2O5,C8H12N2O4
row341	199.0721	341.09	0.933383957388087	-0.6187333821268983	C8H14N2O5,C8H12N2O4
row342	188.9853	24.93	0.933383957388087	0.8383461115753035	C6H6O5S
row343	199.0777	210.05	0.9348344813319838	0.4510493150420995	C7H15NO4
row344	199.0777	215.43	0.933383957388087	0.751514854291369	
row345	165.0185	191.31	0.933383957388087	0.6844012123634958	C8H8O5,C6H3N3O3
row346	188.9981	201.61	0.933383957388087	0.852894424395369	C5H6N2O4S,C7H7ClN2,C4H10O4S
row347	189.0022	25.45	0.9348344813319838	0.4797561692112647	C10H8O3S
row348	189.0107	25.32	0.933383957388087	0.8907631499831624	C6H7NO4S,C11H6O
row349	165.0298	34.69	0.933383957388087	0.6810214861499297	C5H3N5O2,C7H6N2O3,C7H8N2O4
row350	189.0335	159.96	0.933383957388087	0.6293370973838914	C6H12N2O4S
row351	189.0511	374.18	0.9727044249597583	-0.1448335114155325	C6H10N2O5,C9H14S
row352	165.8363	149.4	0.9894390494612106	0.03717477370901816	
row353	200.0326	202.4	0.933383957388087	1.0057665100566577	C8H8O6
row354	189.8813	150.32	0.9384858664989736	0.3384263289002711	C2H6Se2
row355	200.0477	149.53	0.9433299709269035	0.30090242377407317	C9H11NO2
row356	200.0477	158.91	0.933383957388087	0.7409977309074162	C9H11NO2
row357	200.8051	149.8	0.9348344813319838	-0.46541713217992264	
row358	166.0503	47.88	0.9433299709269035	0.30440638861671904	C6H6N4O2,C8H9NO3,C8H8NO3,C8H11NO4
row359	190.0716	183.53	0.933383957388087	0.7078618957170807	C7H13NO5
row360	166.0779	159.05	0.933383957388087	0.8317112090086302	
row361	166.8353	135.32	0.9348344813319838	-0.4736599856725404	
row362	166.8353	149.8	0.9348344813319838	-0.4682656509280486	
row363	200.9859	236.89	0.9348344813319838	-0.3717482560246466	C7H6O5S,C7H8O6S
row364	200.9859	244.25	0.933383957388087	1.221669113379869	C7H6O5S,C7H8O6S
row365	166.9835	126.79	0.9736439392466579	0.12746521067433686	
row366	166.9835	130.86	0.9348344813319838	0.3560200152762646	
row367	166.9835	132.83	0.933383957388087	0.9619122450070224	
row368	201.0221	24.8	0.933383957388087	0.7658750122250053	C8H10O4S
row369	167.001	184.84	0.9405578581958427	-0.3235030963844026	C7H4N2O,C7H5ClN2O
row370	167.001	186.43	0.933383957388087	-1.3167329006769022	C7H4N2O,C7H5ClN2O
row371	219.0619	373.92	0.933383957388087	-0.8717835784272312	C7H12N2O6
row372	219.0702	284.36	0.933383957388087	1.481878816213078	C9H18O5S
row373	219.1064	180.11	0.933383957388087	0.9545233562147947	C16H13N
row374	201.0512	149.53	0.9696290443913033	0.1550484100314784	C7H12N2O6,C7H10N2O5,C10H14S,C6H3N9
row375	219.5623	311.54	0.933383957388087	-0.628986239796103	
row376	219.8451	151.27	0.9348344813319838	-0.3467336142132916	
