SOURCE	TARGET	ENZYMES
C00856	C00019	2.1.1.37
C04833	C00019	2.1.1.62
C04155	C00019	2.1.1.32;2.1.1.36;2.1.1.29;2.1.1.33;2.1.1.61
C00581	C00019	2.1.1.2
C05546	C00019	;2.1.1.59;2.1.1.43;2.1.1.60
C05444	C05576	1.1.1.1
C05444	C16596	1.1.1.1
C00019	C05587	2.1.1.6
C00019	C04160	2.1.1.33
C00019	CE2182	2.1.1.6
C00019	C00954	2.1.1.6
C00019	C04748	2.1.1.100
C00019	CE4890	;2.1.1.6
C00019	C07295	2.1.1.137
C00019	C05576	2.1.1.6
C00019	C04506	2.1.1.100
C00019	C05805	2.1.1.114
C00019	CE1918	2.1.1.6
C00019	C06697	2.1.1.137
C00019	C01598	;2.1.1.49;2.1.1.4
C00019	C02918	2.1.1.1
C00019	CE2176	2.1.1.6
C00019	C06213	2.1.1.49
C00019	C00300	2.1.1.2
C00019	C01137	4.1.1.50
C00019	C03391	2.1.1.72
C16587	C05576	1.2.1.5;1.1.1.1
C16587	C16596	1.1.1.1
C14090	C05576	1.1.1.1
C14090	C16596	1.1.1.1
C05576	C00071	1.2.1.5;1.1.1.1;1.4.3.4
C05576	C07490	1.2.1.5;1.1.1.1
C05576	C16596	1.1.1.1
C05576	C16551	1.2.1.5;1.1.1.1
C05576	C00709	1.1.1.1
C05576	C06611	1.1.1.1
C05576	C00577	1.1.1.1
C02700	C01598	;1.13.11.52;1.14.16.4;3.5.1.9;4.1.1.28
C02700	C00525	;1.13.11.52;1.14.16.4;3.5.1.9;4.1.1.28
C02700	C00078	;1.4.3.2;1.13.11.11;1.13.11.52;6.1.1.2;1.14.16.4;3.5.1.9;4.1.1.28;3.7.1.3
C00071	C16596	1.1.1.1
C07490	C16596	1.1.1.1
C16596	C16551	1.1.1.1
C16596	C00709	1.1.1.1
C16596	C06611	1.1.1.1
C16596	C00577	1.1.1.1
