m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID	categories	classes
391.2858	51.15	0.019339016145626456	-11.621667235433609	C24H40O4	-1.8572045800245256	Chenodeoxycholic Acid,Lagodeoxycholic acid,Ursodeoxycholic acid,Isodeoxycholic acid,Avideoxycholic acid,Deoxycholic acid,Allodeoxycholic acid,Allomurideoxycholic acid,Isomurideoxycholic acid,Isochenodeoxycholic acid,Alloursodeoxycholic acid,Murideoxycholic acid,3alpha,15alpha-dihydroxy-5beta-cholan-24-oic acid,Allohyodeoxycholic acid,Isohyodeoxycholic Acid,Allochenodeoxycholic acid,Oblatone I,Isoursodeoxycholic acid,Hyodeoxycholic acid	kp735_392.2931	{'Polyketides [PK]', 'Sterol Lipids [ST]'}	{'Bile acids and derivatives [ST04]', 'Aromatic polyketides [PK13]'}
351.2213	66.55	0.0026710193910696365	-26.664867060579887		-5.8864702084510725	351.2213_M-H-			
392.2892	37.85	0.007465203953907871	-16.833526735506684	C24H40O4	-1.751435508469335	Chenodeoxycholic Acid,Lagodeoxycholic acid,Ursodeoxycholic acid,Isodeoxycholic acid,Avideoxycholic acid,Deoxycholic acid,Allodeoxycholic acid,Allomurideoxycholic acid,Isomurideoxycholic acid,Isochenodeoxycholic acid,Alloursodeoxycholic acid,Murideoxycholic acid,3alpha,15alpha-dihydroxy-5beta-cholan-24-oic acid,Allohyodeoxycholic acid,Isohyodeoxycholic Acid,Allochenodeoxycholic acid,Oblatone I,Isoursodeoxycholic acid,Hyodeoxycholic acid	kp734_392.2931	{'Polyketides [PK]', 'Sterol Lipids [ST]'}	{'Bile acids and derivatives [ST04]', 'Aromatic polyketides [PK13]'}
313.2388	79.72	0.0024658871433017116	-27.8063489527377	C18H34O4	-4.327068668129307	6-HpOME(7E),9,13-DiHOME(10),18-hydroxy-9S,10R-epoxy-stearic acid,Octadecanedioic acid,11R-HpOME,(9Z)-(7S,8S)-Dihydroxyoctadecenoic acid,12,13-DiHOME,9-HpOME(7E),11-HpOME(9Z),13R-HpOME(11E),7,10-dihydroxy-8E-octadecenoic acid,18-hydroxy-9R,10S-epoxy-stearic acid,12,13-DiHOME(9),9-HpOME,9,10-DiHOME,10-Hydroxy-9-ketooctadecanoic acid,8-HpOME(6E),12-HpOME(10E),7S,8S-DiHOME(9Z),12R-HpOME(13Z),9,10-DiHOME(12),12S-HpOME(13E),8-HpOME,10R-HpOME(11Z),10S-HpOME,11-HpOME,14R-HpOME(12E),3-Acetoxy-palmitic acid,12,13-Dihydroxyoleic acid,14S-HpOME(12E),10-HpOME,12S-HpOME(13Z),9-Hydroxy-10-ketooctadecanoic acid,7S,10S-diHOME,8R,11S-DiHOME,8R-HpOME,Turneroic acid,2-keto-3-hydroxyoctadecanoic acid,13S-HpOME(11E),12R-HpOME(13E),7-HpOME(5E),9,13-DiHOME(11),5S,8R-DiHOME	kp765_314.2461	{'Fatty Acyls [FA]'}	{'Fatty Acids and Conjugates [FA01]', 'Octadecanoids [FA02]'}
353.0493	29.53	0.008490846311817866	16.09227322464166		4.579648358739137	None			
429.0806	28.35	0.002228442496071551	33.75238438485901	C21H18O10	3.528329443473112	Derhamnosylmaysin,Chrysin 7-glucuronide,Coumestrol 3-O-glucoside	kp908_430.088	{'Polyketides [PK]'}	{'Flavonoids [PK12]'}
430.0839	28.48	3.1027722217624964e-05	151.51313130879424	C21H18O10	4.485478957507464	Derhamnosylmaysin,Chrysin 7-glucuronide,Coumestrol 3-O-glucoside	kp908_430.088	{'Polyketides [PK]'}	{'Flavonoids [PK12]'}
407.2809	33.49	0.004000102514021205	-21.185471368076108	C24H40O5	-5.107479359623991	Crichetocholic acid,Lagocholic Acid,Haemulcholic acid,Avicholic acid,Cholic acid,omega-muricholic acid,beta-muricholic acid,alpha-muricholic acid,(+)-Cuminone F,(-)-Cuminone F,Hyocholic acid,Cygnocholic acid,Alloavicholic acid,Allocholic acid,Bitocholic acid,Ursocholic acid,Vulpecholic acid,Phocaecholic acid,Isoursodeoxycholic acid	kp935_408.2882	{'Polyketides [PK]', 'Sterol Lipids [ST]'}	{'Bile acids and derivatives [ST04]', 'Aromatic polyketides [PK13]'}
502.1021	193.37	0.044886929647214996	-8.63754907033671		-2.0654871412691413	502.1021_M-H-			
468.1824	194.16	0.010247556175833256	-14.717128574889147		-1.8649509814133403	468.1824_M-H-			
471.2005	220.26	0.03770573283483	-9.201664893858043		-0.419153333085287	471.2005_M-H-			
472.1768	193.77	0.009309062634426888	-15.557689562390596		-2.7129722035518036	472.1768_M-H-			
574.0393	35.07	0.004767406056859212	19.160300433911686		1.77445336346835	None			
574.0393	37.32	0.02686817696025372	10.344790525178775		1.7251439757162181	574.0393_HCl			
449.1509	32.44	0.03202564033667638	-9.738539847175588		-0.817897296279515	449.1509_M-H-			
592.1802	191.93	0.0024658871433017116	28.237927445820933		2.4226905326928225	None			
492.7676	141.76	0.002228442496071551	33.44104018834537		6.016752743381552	None			
656.2016	192.19	0.013596355204852466	13.396686211265738		2.3915362601075003	656.2016_M-H-			
696.0211	35.46	0.002228442496071551	29.995458610342848		1.872913968747767	None			
658.1577	36.93	0.018468284695605103	-11.911500034860673	C28H32O18	-0.44394953804209436	Laricitrin 3,5'-diglucoside,Quercetagetin 7-methyl ether 3-cellobioside,Patuletin 3-gentiobioside,Ranupenin 3-galactoside-8-glucoside,Patuletin 3,7-diglucoside,Mearnsetin 3-galactosyl-(1->4)-galactoside,Corniculatusin 3,7-diglucoside	kp1528_656.1557	{'Polyketides [PK]'}	{'Flavonoids [PK12]'}
702.0571	34.94	0.009309062634426888	15.449125203182756		2.885069213132443	None			
662.9991	170.99	0.019339016145626456	11.500760588660272		3.245756644945068	662.9991_M-H-			
677.023	31.13	0.04678611943593988	8.492655438476335		0.7009419818233447	677.023_K/H			
