m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID
117.068	222.17	0.028760412396929943	-4.791244050418511		-1.59688567650484		
248.1283	35.36	0.022953204722496227	-5.270351553326809	C14H14N2O2	-0.9644270070948338	3-Amino-4-methoxybenzanilide	kp653_242.1061
162.0386	221.12	0.011674983542261737	-7.04791225718579		-1.9345092574157974		
162.0551	35.89	0.024655698459426605	-5.109947738682905		-3.5942566281739197		
162.0551	37.46	0.018415606132929013	-5.815813215946342		-3.323249684303125		
199.5428	313.98	0.04740705928142247	-3.853542720681112		-3.6559592414754256		
118.0751	222.17	0.025498077810912113	-5.042895307673991		-1.5537300478555203		
118.0775	222.17	0.03502547999687894	-4.411603530610033		-1.5865104699597943		
162.1127	288.18	0.0029469408629447646	-16.21705795279034	C7H15NO3	-2.913261142517367	beta-Hydroxy-gamma-trimethylaminobutyric acid,L-Carnitine,N-(2-Hydroxyethyl)valine	kp776_161.1052
119.0494	204.27	0.03216850308698455	4.5580648688838865	C8H6O	0.6515212146843048	xi-2,3-Octadiene-5,7-diyn-1-ol,Benzofuran,2,4,6-Octatriyn-1-ol,3,5,7-Octatriyn-1-ol	kp705_118.0419
119.0688	158.49	0.0034047755001517807	-14.26850457393949		-1.2930274877297236		
163.0536	214.16	0.010043500628791542	-7.594829246005854		-1.8113521098457497		
119.0836	209.69	0.018974546773795276	-5.694427300727571		-0.7634315701999554		
120.0449	257.72	0.00019928529175122623	56.29896959747867	C7H5NO	5.696100198273154	1,2-Benzisoxazole,Benzoxazole,Furo[3,2-b]pyridine,1,2-Diacylglycerol-LD-PI-pool	kp810_119.0374
120.0907	209.69	0.01673971942238995	-6.069307390076281		-0.8107339413089782		
120.0932	209.43	0.02659899779615062	-4.93841772902515	C5H11NO2	-0.7491146264040687	Vaporole,L-Valine,D-Valine,Tert-Butyl carbamate,5-Aminopentanoic acid,2R-Hydroxymethyl-3S-hydroxypyrolidine,3-Amino-3-methylbutanoic acid,N-Methyl-a-aminoisobutyric acid,DL-Norvaline,Amyl Nitrite,Norvaline,3-Amino-2,2-dimethylpropanoic acid	kp690_117.0791
120.1022	192.3	0.007918220732310976	-8.520953500306526	C5H13NO2	-1.183323074872014	N,N-Dimethylformamide dimethyl acetal	kp823_119.0949
121.0165	200.73	0.04633565421681749	3.9149450673106507		0.3226419198722503		
202.0645	221.12	0.0029469408629447646	-16.180345751062095	C6H8N4O4	-1.7132727749672974	ronidazole	kp175_200.0538
202.0686	192.95	0.046466005108135235	3.907897314049922	C6H13NO5	1.0894104486986969	Fructosylamine,1-Aminoglucose,Tricine,beta-D-Glucosamine,beta-D-Galactosamine,(2R,3R,4S,5R)-2-Amino-3,4,5,6-tetrahydroxyhexanal,Glucosamine,Fructosamine	kp177_179.0796
164.0707	204.14	0.026569215960399035	4.9458968520603035	C7H6O2	0.6311024090878945	Tropolone,4-Hydroxybenzaldehyde,2-Hydroxybenzaldehyde,3-(2-Furanyl)-2-propenal,Benzoic acid,1,3-Benzodioxole	kp878_122.037
121.0651	159.27	0.0213774313736383	-5.423210127243291	C8H8O	-1.135245312445388	3-Methylbenzaldehyde,2,3-Dihydrobenzofuran,Acetophenone,4-Methylbenzaldehyde,2-Methylbenzaldehyde,4-Hydroxystyrene,Styrene Oxide,Phenylacetaldehyde,Lentialexin	kp838_120.0579
121.0781	158.75	0.03762378173036376	-4.267879219978966		-1.1231411725055018		
202.9695	199.65	0.02165405691175723	-5.392630273931414		-0.24727786339670033		
253.0854	187.8	0.007746457237949323	-8.615190765048307		-0.986466471591072		
164.9352	200.6	0.0412716253990891	-4.12137582461236		-0.7500517256733907		
203.0767	209.17	0.026552658204729174	-4.954595851875546		-1.41285938231184		
203.0767	214.29	0.014026507285866161	-6.521865464017962		-1.8098713726320987		
203.0814	27.71	0.01895960966545846	-5.713249494227941	C11H10N2O2	-3.648480075181485	VASICINONE	kp134_202.0742
203.0814	187.54	0.0016411690170413781	-23.900463989788953		-3.4292858927608414		
203.0814	191.12	0.002403349832275475	-18.937578101176243		-6.902399789892842		
203.1028	302.82	0.010973430894075408	-7.290192211204265		-1.694215536677497		
203.114	268.39	0.011933170092258184	-6.977042248048482		-0.47450527562271105		
254.1963	28.24	0.008567204214270686	8.25384861675615	C13H22O4	0.6183103251938462	(3S,5R,6R,7E)-3,5,6-Trihydroxy-7-megastigmen-9-one,2-Carboxy-4-dodecanolide	kp362_242.1519
123.0684	197.16	0.03141554092124417	-4.596577280710065		-0.43927822336126		
123.0749	197.16	0.011382192933897358	-7.176866803972782	C6H7N3	-0.46255966545806615	(1E)-1-Phenyltriaz-1-ene,Pyridin-4-ylmethyldiazene	kp811_121.0642
204.0245	232.31	0.03762378173036376	-4.274402015858461		-1.9624882064828597		
204.0631	204.93	0.023232934856603625	5.248066073446645	C9H11NO3	1.837547168902944	2-Amino-3-hydroxy-3-phenylpropanoic acid,D-Tyrosine,4-Hydroxy-4-(3-pyridyl)-butanoic acid,L-Threo-3-Phenylserine,Meta-Tyrosine,4,6,7-Trihydroxy-1,2,3,4-tetrahydroisoquinoline,Beta-Tyrosine,L-Tyrosine,o-Tyrosine	kp76_181.0739
204.1174	191.51	0.01673971942238995	6.084708920567314		1.4275753584941704		
166.0581	204.41	0.03216850308698455	4.552744522852847	C9H8O3	0.6674530650898411	Coumarinic acid,Phenylpyruvic acid,Enol-phenylpyruvate,2-Hydroxycinnamic acid,METHYL 4-FORMYLBENZOATE,m-Coumaric acid,cis-p-Coumaric acid,Methyl Phenylglyoxalate,4-Hydroxycinnamic acid	kp866_164.0475
123.941	198.34	0.020625721237629784	5.504151722613777	KO3S	0.5691911884305547	Potassium bisulfite	kp720_118.9202
124.0477	204.14	0.03762378173036376	4.272457263316156	C7H6O2	0.7242439845633051	Tropolone,4-Hydroxybenzaldehyde,2-Hydroxybenzaldehyde,3-(2-Furanyl)-2-propenal,Benzoic acid,1,3-Benzodioxole	kp878_122.037
256.0169	214.55	0.0031891360571861716	-15.655159372160146		-1.009308764356657		
256.0169	219.67	0.019717078421629345	-5.612180991445294		-0.6869723048298191		
205.0683	191.12	0.0008404003494382575	-30.32256608488726		-2.625857759631863		
256.9825	200.6	0.00439605692565486	13.051647130184394		0.6768938963851916		
257.0567	209.69	0.045956520062147115	3.928223090040746	C8H7N3O5	1.1672300886884308	2-Oxazolidinone, 3-[[(5-nitro-2-furanyl)methylene]amino]-,Dinitolmide,Furazolidone	kp230_225.0375
125.0793	50.13	0.01895960966545846	5.709601729664599	C7H9NO	0.45209939621378226	4-Hydroxybenzylamine,1beta-Methylcarbapenem,2-Acetyl-1-methylpyrrole,4-(Methylamino)phenol,p-Anisidine,O-Anisidine,2-Propionylpyrrole,1-Ethyl-1H-pyrrole-2-carboxaldehyde	kp939_123.0687
166.9508	200.6	0.0064405236919727795	-9.845313499856598		-1.2397453821592563		
126.0374	197.02	0.01658913923398388	-6.111464017488999		-0.5156443366028078		
126.0664	34.97	0.013065843411437223	-6.718422483207596	C5H7N3O	-0.9414322286364758	2-O-Methylcytosine,3-Methylcytosine,N(4)-Methylcytosine,5-Methylcytosine,1-Methylcytosine	kp960_125.0591
167.9542	200.99	0.017853517865670403	-5.896907006395822		-1.601595874891359		
206.0814	204.27	0.0434845806402234	4.026714354006893	C9H8O3	0.6867166338000246	Coumarinic acid,Phenylpyruvic acid,Enol-phenylpyruvate,2-Hydroxycinnamic acid,METHYL 4-FORMYLBENZOATE,m-Coumaric acid,cis-p-Coumaric acid,Methyl Phenylglyoxalate,4-Hydroxycinnamic acid	kp866_164.0475
258.0884	269.18	0.010557411654027094	-7.391370220176624		-0.9334798804675977		
127.0392	191.51	0.00790370976303363	8.543778291521217		2.976378249822133		
168.0902	159.01	0.018858171427804233	-5.732776077365447		-1.212577872304717		
258.9809	200.31	0.008074367406967823	8.444977319213269		0.8861720166367064		
168.9489	200.6	0.006605110299376718	-9.636462343287938		-1.2936932430799644		
207.104	156.12	0.011674983542261737	-7.033308578047011	C11H12N2O2	-1.261771888571591	Idazoxan,L-Tryptophan,4-Hydroxyantipyrine,Nirvanol,(±)-Tryptophan,S-nirvanol,3-Hydroxymethylantipyrine,3h-Indole-3-propanoic acid,a-amino-,D-Tryptophan,Ethotoin	kp651_204.0899
169.0691	47.77	0.004514506243416774	-12.584438728587411	C8H9NO3	-1.8878780236690815	4-Hydroxyphenylglycine,Isopyridoxal,Pyridoxal,3alpha,4,7,7alpha-Tetrahydro-4-hydroxy-1H-isoindole-1,3(2H)-dione,3-Methoxyanthranilate,3alpha,4,5,7alpha-Tetrahydro-5-hydroxy-1H-isoindole-1,3(2H)-dione,N-(4-Hydroxyphenyl)glycine,2-Hydroxy-N-(2-hydroxyphenyl)acetamide	kp964_167.0584
169.0761	27.45	0.006605110299376718	-9.632970163089341		-5.202646117828989		
259.0922	269.31	0.026403495195960924	-4.980387825981913		-1.372704311049329		
130.0695	266.16	0.0034009465045944432	-14.759802183859195	C5H8N2O2	-0.6824379692680616	Dihydrothymine,3-Aminopiperidine-2,6-dione,5,6-dihydrothymine,Pyroglutamine,Squamolone,L-Cyclo(alanylglycyl)	kp1003_128.0588
172.0718	300.72	0.00013290691669566368	-73.74691093913718	C6H9N3O3	-4.595114663605997	6-Diazo-5-oxo-L-norleucine,Metronidazole	kp1069_171.0645
172.0718	308.99	0.0021023328319162427	-20.431370750706478	C6H9N3O3	-4.783568177691183	6-Diazo-5-oxo-L-norleucine,Metronidazole	kp1070_171.0648
264.9278	200.86	0.014411943831773383	-6.461208062032585		-1.3919019487241044		
173.0711	26.79	0.0064405236919727795	-9.837215371914754	C8H5NO	-2.915269574082931	indol-2-one	kp3_131.0375
173.0887	50.13	0.04715827868072963	3.867162182396509		0.5930227579172929		
301.1116	213.24	0.04679984667223355	-3.885118542707296		-2.596409889132211		
302.0587	220.72	0.010557411654027094	-7.382809429607194	C16H12ClNO3,C14H11N3O3S	-1.7678432334033367	Benoxaprofen,Nocodazole	kp1107_301.0514
266.1144	197.16	0.01036700547300851	-7.483572567639714	C14H17ClN2O	-0.452105333783134	Benzamide, N-(3R)-1-azabicyclo[2.2.2]oct-3-yl-4-chloro-	kp1101_264.1039
174.0139	214.55	0.0029469408629447646	-16.24110526017274		-1.0521138964997405		
174.0139	219.8	0.049097557464244115	-3.7988484836847873		-0.7502615519458935		
174.0551	28.5	0.011382192933897358	-7.1370141003832	C10H7NO2,C5H8ClN5	-2.5821152786569	Quinoline-4-carboxylic acid,1-Nitroso-2-naphthol,N-Phenylmaleimide,Quinoline-3-carboxylic acid,1-nitronaphthalene,Quinaldic acid,Deisopropylatrazine	kp214_173.0476
267.0975	257.72	0.0002260267339781072	49.05043888751256		5.484760451320316		
267.1074	197.16	0.00995630557557562	-7.671503539460902	C11H14N4O4,C10H18O8	-0.457135448745543	2,2-Dimethylpropanal 2,4-dinitrophenylhydrazone,tubercidin,(2S)-3-(4H-Imidazol-4-yl)-2-[[(2S)-5-oxopyrrolidine-2-carbonyl]amino]propanoic acid,7-Deaza-2'-deoxyguanosine,Doxofylline,3-Deazaadenosine,1-(3-Carboxypropyl)-3,7-dimethylxanthine,Forodesine,Glucose butyrate,Glucose 3-hydroxybutyrate,[(2R,3S,4R,5R)-3,4,5,6-Tetrahydroxy-1-oxohexan-2-yl] 3-hydroxybutanoate	kp1078_266.1004
267.1226	25.87	0.0293871108040639	4.734863985774542	C13H11N3O	0.68387566933729	Imidazo(1,2-a)pyrazin-3(7H)-one, 2-methyl-7-phenyl-,2-Methyl-6-phenyl-3,7-dihydroimidazo[1,2-a]pyrazin-3-one,N-Methyl-beta-carboline-3-carboxamide,Drometrizole	kp358_225.0893
267.1452	34.97	0.00995630557557562	-7.667069914981119	C12H13NO3	-1.1054520070422171	8,9-Dihydroxy-1,5,6,10B-tetrahydropyrrolo[2,1-A]isoquinolin-3(2H)-one,Nigellimine N-oxide,alpha-Methoxy-1H-indole-3-propanoic acid,N-Deschlorobenzoyl indomethacin,alpha-Hydroxy-1-methyl-1H-indole-3-propanoic acid,aniracetam	kp282_219.0903
212.1065	269.18	0.019717078421629345	-5.612262154129054		-0.7266135978039614		
268.0792	191.12	0.0238437550359461	5.197416416781036		0.5188614696252856		
175.0173	214.16	0.012421821025471116	-6.843340613780969		-1.8145546174229423		
268.1012	257.72	0.00022343238033377128	51.48958832621994		5.683076881870051		
268.1108	197.02	0.015422349412796629	-6.275584702664106	C12H14N4OS,C11H18O5S,C16H10FN3	-0.4954160686125064	Thiochrome,2-(6'-methylthio)hexylmalate,3-(6'-methylthio)hexylmalate,Flortaucipir F18,5H-Pyrido(4,3-b)indole, 7-(6-fluoro-3-pyridinyl)-	kp1077_262.0877
