m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID
302.1107	201.38	0.04253858960188832	-5.653356447707952	C16H13F2N3O	-1.2881322581579795	Flutriafol,1H-1,2,4-Triazole-1-ethanol, alpha,alpha-bis(4-fluorophenyl)-	kp982_301.1035
274.1871	379.97	0.010082967156335101	-14.748796389543426	C11H23N5O3	-2.729030093082404	Valyl-Arginine,Valylarginine,Arginylvaline	kp1005_273.1799
275.1347	329.25	0.028694229654896715	-6.709834977162368	C10H18N4O5	-1.3973007466828484	Glutaminyl-Gamma-glutamate,Glutaminylglutamine,N2-Succinoylarginine	kp1033_274.1271
275.1906	379.58	0.018170789287578728	-9.545086520364954	C11H23N5O3	-2.915984696661141	Valyl-Arginine,Valylarginine,Arginylvaline	kp1005_273.1799
200.1029	307.95	0.049809103785933805	-5.291429208128313	C6H10N2O3	-1.2388897730982649	N-Nitrosobis(2-oxopropyl)amine,Oxiracetam,1-(Hydroxymethyl)-5,5-dimethyl-2,4-imidazolidinedione,3-Propoxy-1H-pyrazole-4,5-diol	kp691_158.0691
276.134	166.69	0.03442097039556644	-6.187458652240923	C14H17N3O3	-1.5569128872706166	Alanyltryptophan,Tryptophyl-Alanine	kp1059_275.1261
306.1445	170.37	0.032393297232570346	-6.337854865130326	C15H19N3O4	-2.1318520555208664	Threonyltryptophan,Tryptophyl-Threonine,Threoninyl-Tryptophan,Imazamox	kp1120_305.1375
245.113	357.49	0.0226150447794376	-7.802157265064523	C8H13NO5,C9H17NS2	-1.1498026384840117	N-acetyl-L-2-aminoadipate(2-),Adipoylglycine,1-Isothiocyanato-7-(methylthio)heptane	kp28_203.0792
331.2085	383.65	0.022340294172936394	-7.952163881192907		-3.0333627200207545		
331.2085	384.43	0.022340294172936394	-7.965132619411218		-3.2030033456027276		
310.1395	247.35	0.027645328955063476	-6.87017204357706	C15H15N3O4	-1.3023504854726013	2-(3,4-Dihydro-2,2-dimethyl-6-nitro-2H-1,4-benzoxazin-4-yl)pyridine N-oxide	kp1192_301.1058
332.1213	247.35	0.025259520642063094	-7.2338447839097855	C15H15N3O4	-1.3465056172632792	2-(3,4-Dihydro-2,2-dimethyl-6-nitro-2H-1,4-benzoxazin-4-yl)pyridine N-oxide	kp1192_301.1058
311.143	247.09	0.029562531638577524	-6.563934469899225	C15H15N3O4	-1.303824258274993	2-(3,4-Dihydro-2,2-dimethyl-6-nitro-2H-1,4-benzoxazin-4-yl)pyridine N-oxide	kp1192_301.1058
247.1528	384.43	0.018107872883702913	-9.814165337202251		-2.2144021127252245		
247.1593	384.96	0.018170789287578728	-9.161249490405822	C9H19N5O3	-2.216965376239969	beta-Alanyl-L-arginine,Arginylalanine,Alanylarginine	kp1182_245.1485
