m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID
204.005	30.59	0.002403016729983728	-7.11614194612389	C7H8O5S,C7H8O5S	-1.9782609635995207	4-Methylcatechol 2-sulfate,3-Methylcatechol 2-sulfate,Sulfuric acid 4-methoxyphenyl ester,3-Methylcatechol 1-sulfate,O-methoxycatechol-O-sulphate,4-Methylcatechol 1-sulfate,3-Methoxyphenol sulfate,4-Methylcatechol 2-sulfate,3-Methylcatechol 2-sulfate,Sulfuric acid 4-methoxyphenyl ester,3-Methylcatechol 1-sulfate,O-methoxycatechol-O-sulphate,4-Methylcatechol 1-sulfate,3-Methoxyphenol sulfate	kp947_204.0089
204.0428	50.38	0.002745291484791785	6.861846306092308	C8H11NO3	0.3654074790836148	5-Hydroxydopamine,6-Acetyl-2,3-dihydro-2-(hydroxymethyl)-4(1H)-pyridinone,Pyridoxine,6-Hydroxydopamine,Norepinephrine	kp975_169.0733
221.8422	151.01	0.025110955972222935	-3.9892857348790014		-0.4207119485763897		
242.9961	37.97	0.010688051846777603	-4.8809376612128235	C9H8O6S	-1.747220073930972	O-Coumaric acid sulfate,(2E)-3-[3-(sulfooxy)phenyl]prop-2-enoic acid,cis-p-Coumaric acid sulfate,p-Coumaric acid sulfate	kp1488_244.0035
205.0357	32.33	0.00048507560484375826	10.498472323553429		1.738485527345059		
205.0463	50.24	0.004714643268180076	6.040579623878109	C8H11NO3	0.4827424557142024	5-Hydroxydopamine,6-Acetyl-2,3-dihydro-2-(hydroxymethyl)-4(1H)-pyridinone,Pyridoxine,6-Hydroxydopamine,Norepinephrine	kp975_169.0733
243.0622	160.23	0.002953514279474853	-6.745269422381101	C9H12N2O6	-1.3476504744783782	Pseudouridine,1-[(2R,3S,5R)-3,4-Dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione,Uridine,1-[(2R,3R,4S,5R)-3,4-Dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxypyrimidin-2-one	kp1041_244.0695
206.04	50.24	0.0030063194419786715	6.68007839262685	C9H5N3O3	0.35599236576313587	3-Azido-7-hydroxycoumarin	kp921_203.0335
206.0726	345.55	2.2017536292801166e-05	-23.508358771027137		-3.5113234088002976		
244.0227	321.66	0.0007171258182011805	-9.422177627243101		-3.1807039387647364		
244.0317	189.45	0.0032634985581626807	6.5481094585871755		0.6674486392249044		
244.0656	160.23	0.02580432691128501	-3.9499465373999048	C9H12N2O6	-3.2828142268566474	Pseudouridine,1-[(2R,3S,5R)-3,4-Dihydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidine-2,4-dione,Uridine,1-[(2R,3R,4S,5R)-3,4-Dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxypyrimidin-2-one	kp1041_244.0695
194.9881	218.45	0.037240527925102074	3.6006062939416137	C7HF5O	0.3554667544389183	Pentafluorobenzaldehyde	kp1081_195.9954
224.023	218.58	0.0312269700663176	3.7692526963141066		0.15063217960136654		
207.0805	275.04	0.04045132660371112	-3.5265448485134523		-1.2996409019574848		
226.0831	231.09	0.0357375388069883	-3.64097102221562		-3.3340602094339324		
209.0598	301.83	0.00042328977208899217	-11.388765450027986	C14H10O2	-1.3009748336545428	Benzil,Phenanthrene-3,4-diol	kp1165_210.067
269.1397	30.59	0.03758829450227199	3.5898322118301302	C15H18N4O	0.9729429383787718	1,5-Dihydro-7-(1-piperidinyl)-imidazo(2,1-b)quinazolin-2(3H)-one	kp1172_270.1469
209.1543	31.54	0.024939403157744545	4.006459318025696	C13H22O2	1.7175480749744523	2-Nonyl-1,4-dioxine,Octahydro-2,5,5,8a-tetramethyl-7H-1-benzopyran-7-one,Isobornyl propionate,Linalyl propionate,Citral propylene glycol acetal,alpha-Terpineol propanoate,Artemisyl propionate,2-Propenyl cyclohexanebutanoate,Tsibulin 1,(+/-)-trans- and cis-4,8-Dimethyl-3,7-nonadien-2-yl acetate,Methyl (2E,6Z)-dodecadienoate,Cepanone,Propyl 2,4-decadienoate,Neryl propionate	kp1177_210.1616
210.0073	218.45	0.02580432691128501	3.9473340350962536		0.26248973704134215		
210.1577	31.93	0.010457011743288471	4.915432912756404	C13H22O2	2.504961732196975	2-Nonyl-1,4-dioxine,Octahydro-2,5,5,8a-tetramethyl-7H-1-benzopyran-7-one,Isobornyl propionate,Linalyl propionate,Citral propylene glycol acetal,alpha-Terpineol propanoate,Artemisyl propionate,2-Propenyl cyclohexanebutanoate,Tsibulin 1,(+/-)-trans- and cis-4,8-Dimethyl-3,7-nonadien-2-yl acetate,Methyl (2E,6Z)-dodecadienoate,Cepanone,Propyl 2,4-decadienoate,Neryl propionate	kp1176_210.1616
249.0396	321.79	0.0007008105697302954	-9.61616553743034		-2.6002664785807283		
249.0551	162.75	0.00042328977208899217	-11.546539513203879	C8H14N2O5S,C8H14N2O5S	-1.5865330411012017	(4S)-4-Amino-5-[(2R)-2-amino-3-sulfanylpropanoyl]oxy-5-oxopentanoic acid,Glutamylcysteine,Cysteinyl-Glutamate,gamma-Glutamylcysteine,N-gamma-Glutamylcysteine,(2S)-2-Amino-5-[(2R)-2-amino-3-sulfanylpropanoyl]oxy-5-oxopentanoic acid,(4S)-4-Amino-5-[(2R)-2-amino-3-sulfanylpropanoyl]oxy-5-oxopentanoic acid,Glutamylcysteine,Cysteinyl-Glutamate,gamma-Glutamylcysteine,N-gamma-Glutamylcysteine,(2S)-2-Amino-5-[(2R)-2-amino-3-sulfanylpropanoyl]oxy-5-oxopentanoic acid	kp1219_250.0624
270.2159	28.22	0.00013485999033003077	15.475306023593827	C16H30O3	1.2911949466885453	11-Oxohexadecanoic acid,3-Oxohexadecanoic acid,8-Oxohexadecanoic acid,2-Hydroxydodecyl methacrylate,9-Oxohexadecanoic acid	kp1175_270.2198
250.1045	276.75	0.0021576685101886983	7.512226513022039	C10H22NO2PS	1.915896720203122	2-[Cyclopentyloxy(methyl)phosphoryl]sulfanyl-N,N-dimethylethanamine	kp1251_251.1119
250.989	49.98	0.00643067840536105	5.509671223214797		0.5687496793296845		
271.2282	28.22	2.1169855206469718e-07	53.64057260107072	C16H32O3	2.500061535708351	5-Hydroxyhexadecanoic acid,(R)-3-Hydroxy-hexadecanoic acid,11-Hydroxyhexadecanoic acid,10-Hydroxyhexadecanoic acid,8-Hydroxyhexadecanoic acid,2-Hydroxyhexadecanoic acid,3-Hydroxyhexadecanoic acid,9-Hydroxyhexadecanoic acid,16-Hydroxyhexadecanoic acid,6-Hydroxyhexadecanoic acid,13-Hydroxyhexadecanoic acid,12-Hydroxyhexadecanoic acid,7-Hydroxyhexadecanoic acid	kp1267_272.2355
251.0973	197.51	0.010283579431182478	4.945826058472891		1.0724856231453757		
252.0742	188.66	0.00012065430043684462	-17.054092277183347		-1.5135506047551424		
252.0742	191.84	0.005877884863853484	-5.678598367316757		-0.8953007706457328		
230.0121	210.31	0.002180263228618131	7.395477558304365		0.6396341903498062		
231.0503	189.45	0.0011146152882458796	8.551632023007038		0.6489243295181026		
253.0665	188.66	0.00042328977208899217	-11.419143027875643		-1.9237019877771147		
253.0665	191.58	0.004873493435629154	-5.981225096438338		-1.307202434256233		
253.0829	50.51	0.0010288648556942344	8.707946611146065		0.6023067672562803		
253.0864	301.7	0.0003644904541090277	-12.102862324127374	C16H14O3	-1.2790542574570694	Fenbufen,2,6-Dimethoxy-4-phenanthrenol,3,6-Dimethoxy-4-phenanthrenol,Ketoprofen,Dexketoprofen	kp1361_254.0938
232.8536	150.88	0.006148250332490782	-5.5858790441525965		-0.801106505599865		
254.0901	301.7	0.0001561039173468643	-14.122056728881544	C16H14O3	-1.2611857634681165	Fenbufen,2,6-Dimethoxy-4-phenanthrenol,3,6-Dimethoxy-4-phenanthrenol,Ketoprofen,Dexketoprofen	kp1361_254.0938
213.9845	239.39	0.0021977058314875267	7.3187290649964725		3.0695600952633058		
214.0482	202.4	0.004852717206267973	5.994097903328069		0.7941467005001854		
214.8199	1.7	0.04473073834727922	3.431291954765377		0.3824592645658704		
254.9679	201.75	0.005943787386807571	-5.6605790885826055		-0.24919304648734908		
233.0777	369.06	0.0011146152882458796	-8.560051950187155		-4.795340406603575		
233.0865	198.17	0.01279148715046036	4.696075359289894	C9H12N2O5,C9H12N2O5	0.4944583951145809	Deoxyuridine,Dioxolane-THYMINE,1-((2S,4S,5R)-4-Hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl)pyrimidine-2,4(1H,3H)-dione,1-[(2R,4R,5R)-3,4-Dihydroxy-5-(hydroxymethyl)-2-oxolanyl]-2-pyrimidinone,Deoxyuridine,Dioxolane-THYMINE,1-((2S,4S,5R)-4-Hydroxy-5-(hydroxymethyl)tetrahydrofuran-2-yl)pyrimidine-2,4(1H,3H)-dione,1-[(2R,4R,5R)-3,4-Dihydroxy-5-(hydroxymethyl)-2-oxolanyl]-2-pyrimidinone	kp1187_228.0738
255.0823	301.7	0.0004600786932759144	-10.865917304037048		-1.4481729671319208		
234.8507	150.88	0.007377283556198826	-5.330735345054337		-0.792108698377632		
215.0017	33.9	0.0007008105697302954	9.517237397937736	C8H8O5S	1.2950733865583324	3- Acetylphenol sulfate	kp1435_216.0086
276.9919	218.19	0.01802681188870177	4.325074182513053		0.36595961398283805		
277.0178	35.35	0.010965009789328345	4.8535612843436455	C14H14S3	0.3185012025893599	Benzyl trisulfide	kp1457_278.0251
278.0438	204.24	0.01999499384340314	4.228704181737303		0.2620488135144221		
278.0625	220.82	0.0008364695219438205	9.043580503906059		1.403040800513498		
278.0883	199.75	0.00803944193582723	5.216257691584594		0.6944491022100543		
256.9908	258.6	0.03758829450227199	3.587464401435709		1.9867361550497442		
280.0425	204.37	0.014981936414589338	4.525347768385911		0.33954652485563486		
280.078	215.56	0.0007763603013292648	9.239629410226915	C12H15N3O3S,C10H20NO4PS	1.1360608024977985	albendazole S-oxide,Propan-2-yl 3-[ethylamino(methoxy)phosphinothioyl]oxybut-2-enoate	kp1537_281.0846
217.0827	340.83	0.0021977058314875267	-7.301883768073298	C8H14N2O5	-3.6127150982364604	Hydroxyprolyl-Serine,Glutamylalanine,N-gamma-L-Glutamyl-D-alanine,Serylhydroxyproline,gamma-Glutamylalanine,Alanylglutamic acid	kp1548_218.09
217.8498	151.01	0.02749613953333432	-3.884048559413864		-0.5568494432577147		
281.108	197.65	0.01361698815569422	4.624026538213102		0.9124249187564217		
218.0222	204.24	0.004852717206267973	6.0001887674802274	C9H11NO3	0.33103042552050255	4-Hydroxy-4-(3-pyridyl)-butanoic acid,Meta-Tyrosine,L-Threo-3-Phenylserine,2-Amino-3-hydroxy-3-phenylpropanoic acid,D-Tyrosine,Beta-Tyrosine,L-Tyrosine,4,6,7-Trihydroxy-1,2,3,4-tetrahydroisoquinoline,o-Tyrosine	kp512_181.0734
281.2488	26.91	5.7995058202802444e-05	19.598746808116182	C18H34O2	3.3917118272557367	trans-12-Octadecenoic acid,trans-4-Octadecenoic acid,11-Aoctadecenoic acid,Ethyl 9-hexadecenoate,trans-16-Octadecenoic acid,cis-12-Octadecenoic acid,trans-10-Octadecenoic acid,7Z-octadecenoic acid,Petroselinic acid,Oleic acid,trans-14-Octadecenoic acid,cis-15-Octadecenoic acid,Vaccenic acid,6-Octadecenoic acid,cis-Vaccenic acid,Octadecenoic acid,7-Octadecenoic acid,trans-8-Elaidic acid,Octadec-9-enoic Acid,(Z)-13-Octadecenoic acid,Octadec-5-enoic acid,Elaidic acid,trans-15-Octadecenoic acid	kp1575_282.2561
218.0667	284.36	0.000497609182309339	-10.365620514778005	C8H13NO6	-2.702581395308428	O-Succinyl-L-homoserine	kp1578_219.074
282.0071	50.11	0.029045973155734074	3.8314952232033095		0.4922224590557249		
282.0834	167.9	0.017247779117666773	-4.378007052769635	C17H13NO4	-4.256238000576932	Piperolactam D	kp3583_295.0837
282.1115	197.51	0.00672274120430204	5.442070439789539		1.1576457624988272		
283.0015	23.48	0.00018369363028832117	13.647640429978226		1.4806823845489383		
219.0443	162.62	0.005073362241868787	-5.89517626598737	C5H9NO4S,C8H6ClN3	-1.633510822984288	S-Carboxymethyl-L-cysteine,2-[(3-Chlorophenyl)diazenyl]acetonitrile	kp1614_179.0248
239.0595	156.03	0.0004600786932759144	10.652183049925538	C9H12O5S	1.8011585465410889	2-(4-Methoxyphenyl)ethyl hydrogen sulfate	kp978_232.0399
239.0707	229.91	0.03129765541943171	-3.7642214560847687	C15H12O3	-1.1142084607410787	Idronoxil,Lettucenin A,3'-Hydroxyflavanone,2,4-Dihydroxychalcone,Chrysophanol-9-anthrone,4'-Hydroxyflavanone,2-Hydroxyflavanone,3',4'-Dihydroxychalcone,2',5'-Dihydroxychalcone,2,3-Dihydroflavon-3-ol	kp1623_240.078
293.0121	218.32	0.023589639243349676	4.061544392363869		0.2850450661126729		
261.0414	155.47	0.0004600786932759144	10.797444537461597	C9H12O5S	0.5968168469606887	2-(4-Methoxyphenyl)ethyl hydrogen sulfate	kp978_232.0399
261.0593	216.35	0.011319600776468043	4.815936088286003		0.4971441987298171		
261.073	308.0	0.006539506718052509	-5.480822122913183		-2.351242063102383		
241.1445	28.22	0.002552457098038229	6.980909453574217		1.554095926150648		
241.181	28.22	0.002403016729983728	7.125440390666821		2.024165448337186		
263.0974	197.78	0.0005558590771555441	10.108124848504962		0.5447671361074988		
263.0974	200.96	0.03711546876048157	-3.606239585298236	C8H14O7	-0.9506541790844452	Ethyl glucuronide	kp992_222.0741
264.1008	198.04	0.003262725154806699	6.559009094989534		0.5100441294686497		
298.1298	50.67	0.005105968211742384	5.861315383035881	C14H21NO6	0.3344228535710876	2,3-dimethylidenepentanedioylcarnitine	kp1768_299.1371
298.2471	28.09	0.0002864374784859127	12.657775768087165	C18H34O3	1.5044186646642714	5-Hexyltetrahydro-2-furanoctanoic acid,9,10-Epoxystearic acid,Ricinoleic acid,3-Oxooctadecanoic acid,9-Oxooctadecanoic acid,10-Oxooctadecanoic acid,Methyl palmoxirate,(12R)-12-Hydroxyoctadec-9-enoic acid,5-Oxooctadecanoic acid,11-Oxooctadecanoic acid	kp1755_298.251
265.0502	192.1	0.00013485999033003077	-16.071975326210097	C11H11ClN4O2	-1.8183761774370915	1-(3-Chlorophenyl)-3-(4-hydroxy-1-methylimidazol-2-yl)urea,Fenobam	kp1781_266.0575
265.0932	197.78	0.004701920028014821	6.052188446689726		0.4236903080560559		
288.9692	297.76	0.004701920028014821	-6.057264821138619		-2.3185438904723945		
318.9801	270.45	0.012064605979580287	-4.751075943157634		-3.1357476434716105		
289.0707	209.79	0.0021576685101886983	7.525002128755313		0.9450229141848752		
299.1332	50.67	0.00857839218389202	5.151597988880897	C14H21NO6	0.3879655628798311	2,3-dimethylidenepentanedioylcarnitine	kp1768_299.1371
266.005	322.05	0.002403016729983728	-7.1307927748972295		-1.7428600424930103		
289.9686	298.02	0.006085926966910957	-5.6094595690119595		-2.577124454764313		
299.2594	28.22	0.00013485999033003077	15.033903520151211		2.1552413641773036		
319.077	189.58	0.004328461509688853	6.191894106717957		0.6693462936820147		
320.098	321.39	0.009927119029329962	4.987670298181062	C16H16N2O3S	0.5477091840490544	Febuxostat	kp1853_316.0886
300.0258	204.63	0.0007008105697302954	9.535967157871188		0.45572934630749984		
290.9659	297.89	0.005028204799652011	-5.941534920693165		-2.3609037760764053		
290.9974	24.4	0.00013485999033003077	15.837815142367358	C13H8O6S	1.1850535764273822	Urolithin-3-sulfate	kp1880_292.0041
292.0111	218.58	0.0012906263238279241	8.23683274831608	C7H15Cl2N2O4P	0.22995056687363302	4-Hydroperoxycyclophosphamide,Carboxyphosphamide,Carboxyifosfamide	kp1883_292.015
347.0914	209.92	0.0006327192514746666	9.871436569148331		0.6072457287745578		
323.0388	201.22	0.028217391000514465	3.857196529873626		0.3198375930387485		
324.0939	212.54	0.03697228822600788	-3.612266026508123	C10H12N4O6	-0.7881751227535005	L-arginino-succinate,Xanthosine	kp3589_284.0747
348.9352	297.76	0.005105968211742384	-5.875182352900754		-2.1142823527258656		
292.9833	28.36	0.023571454429942816	4.065933201015413	C6H11O9P,C9H10N2O3S2,C6H11O9P	1.8707651367303981	6-Phosphonoglucono-D-lactone,D-fructose 6-phosphate,6-O-phosphonato-D-glucono-1,5-lactone(2-),2-Keto-3-deoxy-6-phosphogluconic acid,alpha-D-glucose 6-phosphate,Ethoxzolamide,6-Phosphonoglucono-D-lactone,D-fructose 6-phosphate,6-O-phosphonato-D-glucono-1,5-lactone(2-),2-Keto-3-deoxy-6-phosphogluconic acid,alpha-D-glucose 6-phosphate	kp895_258.013
349.0918	210.05	0.004625779647851774	6.095925256406441	C18H22BrNO	0.5556699201561379	Embramine	kp1899_347.0897
375.0152	218.45	0.03226834928416004	3.734366247921145		0.32143259530866786		
376.021	203.85	0.04204873373731126	3.482840724547424		0.3244125748689939		
305.9779	165.51	0.0038619966139626935	-6.329325062696685		-1.909364667790605		
351.0871	210.05	0.006318608145832947	5.548022912533574		0.6148133121587129		
352.0646	229.64	0.0003843001817984599	-11.810343345536957		-2.445137722758055		
376.9859	49.98	0.04186881318617362	3.494688814566512		0.4706368369484295		
377.0238	189.05	0.0008364695219438205	9.066775544372973		1.183377866494748		
378.0131	321.26	0.0024812213077498946	7.039001338351263	C18H8O8	1.0046866068135358	Thelephoric acid	kp1901_352.0217
307.065	215.43	0.005728806207359137	5.710783967279853		0.701513956464435		
330.1031	191.71	0.005073362241868787	5.922673389526582		0.6639661139909094		
330.1127	192.1	0.0007008105697302954	9.513748297987249		0.7763766822170837		
307.9496	362.49	0.0032613620622223218	6.570223467823075		1.0916105215729281		
307.9496	366.43	0.002180263228618131	7.407629303099269		0.7840728637185101		
379.0007	32.46	0.0012906263238279241	8.225600482922475		1.701735102725447		
354.0359	321.39	0.011612581952052474	4.788888830897868		0.40376647564317025		
309.9453	362.1	0.00298054243725341	6.710052271806829		1.571890157591806		
309.9453	366.56	0.02449579242788359	4.024296687212382		0.7890588922395381		
355.0337	322.05	0.023325846078890267	4.078032777375716		0.6333559103029707		
356.0312	321.39	0.009424842703429493	5.055736202877374	C18H8O8	0.40259700640645235	Thelephoric acid	kp1901_352.0217
333.0596	191.97	0.010283579431182478	-4.946999643336977		-3.5227062240169644		
333.0596	350.67	0.0411571671360027	-3.5106621184374807	C9H19O11P	-0.7112164481764403	Glycerophosphoinositol	kp2154_334.0671
382.1007	301.3	0.002918925974204339	-6.770009730892705	C14H17N5O8	-2.560525380996854	Succinyladenosine,N6-Succinyl Adenosine	kp2165_383.1081
311.0987	191.97	0.03213751860332395	3.7407254680204702	C11H20O10,C12H16N4O6	0.3122370041928626	2-O-(beta-L-Arabinopyranosyl)-myoinositol,Gaxilose,Galactose-beta-1,4-xylose,Serotinose,Sambubiose,4-O-beta-D-Galactopyranosyl-D-xylose,Arabinogalactose,3-O-beta-D-Galactopyranosyl-L-arabinose,2-O-b-D-Galactopyranosyl-D-xylose,4-Galactosylxylose,Dinitrophenyl-lysine	kp2187_312.1055
383.0654	192.63	0.00118151337422577	8.42786483623532	C17H18N2O5S	0.9244004184236836	Piretanide	kp2212_362.0923
383.0654	199.62	0.005363707924622938	5.79901780154061		0.6757722587281876		
383.0654	203.85	0.005105968211742384	5.864100604724508		0.4888310911860003		
