m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID
340.1251	191.71	0.035493927149801555	-5.909158077042478	C11H16N4O6	-0.4929546213578888	Histidine glutamate	kp2399_300.1055
340.1412	191.97	0.02390820669260378	-7.142816872843445		-0.6241847003543022		
366.1045	332.95	0.04554126406104041	-5.320989434333384		-2.0477934298915628		
342.0799	321.39	0.00755180755190204	11.873319613276966	C16H16N2O3S	0.6348972969278215	Febuxostat	kp1853_316.0886
366.9465	297.76	0.004032622252036162	-15.970261421024151		-2.9486882855476644		
367.0307	269.79	0.003890715002766184	17.44481688849702		0.7486086566464465		
367.0618	267.43	0.028281454456524878	6.618125939159255	C18H16ClFN2O2	1.0617108724405036	N1-(2-Hydroxyethyl)flurazepam	kp2462_346.087
368.0311	269.66	0.031040528407343507	6.22116597652529		0.7328484680021354		
371.1462	36.26	0.04850852531140054	5.134832567181626		0.5587471398098991		
417.037	218.45	0.021100541361498346	-7.5361187300383365		-1.8844277351347998		
401.076	192.36	0.011061767436445914	10.176282049878212	C17H18N2O5S	1.0323818200503965	Piretanide	kp2212_362.0923
402.0788	192.36	0.021100541361498346	7.469054055357171	C17H18N2O5S	0.978984174628863	Piretanide	kp2212_362.0923
455.0626	37.05	0.011080002694027565	10.017116048308266		0.32723880038604136		
407.0962	192.36	0.037049048360948175	5.7923916252066014	C17H18N2O5S	0.5711026391785268	Piretanide	kp2212_362.0923
458.1075	204.5	0.035493927149801555	5.87801354297841		0.626675870630816		
499.0403	218.32	0.005001673781183192	-14.254710919522402		-2.491481859340894		
499.1679	251.87	0.019466383775913778	7.78071439189879		0.4901404726390588		
425.9571	363.02	0.013044450291724607	8.991566028648752		3.3062604619768017		
431.1344	191.71	0.035493927149801555	5.8845180452214105	C22H24O9	1.9018993860424551	3-Methoxynobiletin,4'-O-Methylglucoliquiritigenin,(-)-medicarpin-3-O-glucoside,Medicocarpin,Trichocarposide,Pinostrobin 5-glucoside	kp2835_432.1415
435.0523	53.56	0.030486495417224597	6.299593766882174		1.2085958450960668		
473.9978	203.45	0.028281454456524878	6.585945719087904	C10H16N5O11P3	1.095623524914103	2',3'-Dideoxyadenosine-5-triphosphate	kp3928_475.005
479.0534	192.36	0.028281454456524878	6.646942454090625		1.0175143895859975		
532.9253	200.27	0.0258619823950493	6.923889893385538		0.6249218247147326		
485.2033	294.61	0.04674002197293361	-5.231242376077399		-1.1716722144558034		
488.182	296.18	0.011998291866005083	9.582674377743254		3.565285062184458		
648.8753	202.01	0.04554126406104041	5.321298244421072		0.5771586540574809		
661.1721	276.09	0.028281454456524878	6.576029146807191		1.6504111263681054		
865.0303	218.98	0.005111456192129566	13.76515734832695		0.3207392217543834		
