m/z	rtime	p-value	t-score	custom_id	log2fc	name
313.0767	235.85	0.03595298825229418	-7.84580946349689	C14H17ClN2O2S	-1.0670221808700724	N-(4-Aminobutyl)-5-chloronaphthalene-2-sulfonamide
286.1759	245.08	0.04204419738329406	-7.236233248782656		-2.226147603615374	
288.1803	26.23	0.03595298825229418	7.842587285420355		0.7528727551418228	
289.2063	304.01	0.02614676366118447	-10.098754715885654	C12H25N5O3	-1.474328035368913	Isoleucyl-Arginine,Arginylisoleucine,Arginylleucine,Leucyl-Arginine
258.1446	308.74	0.04961492972175545	-6.628844661298552		-1.7630982811680944	
345.144	166.95	0.036554440222001314	-7.673692125794993	C18H20N2O5	-1.676983855749345	(2S)-2-[[(2S)-2-Aminopropanoyl]-naphthalen-2-ylamino]pentanedioic acid,tyrosine-tyrosinate,Tyrosyl-Tyrosine
261.1443	305.33	0.029878926190557008	-9.443685018295938	C11H20N2O5	-1.5765935179464492	gamma-Glutamylisoleucine,Glutamylleucine,Leucyl-Glutamate,gamma-Glutamylleucine,Isoleucyl-Glutamate,Glutamylisoleucine
261.1443	311.37	0.0316678735872344	-8.776534481274078	C11H20N2O5	-1.9086540839556463	gamma-Glutamylisoleucine,Glutamylleucine,Leucyl-Glutamate,gamma-Glutamylleucine,Isoleucyl-Glutamate,Glutamylisoleucine
295.0775	364.58	0.03595298825229418	-7.888660652203749		-1.7715216564806227	
296.1238	257.75	0.04929596242337068	-6.670389105292068	C13H17N3O5	-1.4450165819825074	H-Tyr-gly-gly-OH,Glycyl-tyrosyl-glycine,Tyrosyl-Asparagine,Asparaginyl-Tyrosine
267.1078	273.96	0.036554440222001314	-7.757190761456693	C11H14N4O4,C10H18O8	-1.3939005557928255	tubercidin,2,2-Dimethylpropanal 2,4-dinitrophenylhydrazone,3-Deazaadenosine,Forodesine,1-(3-Carboxypropyl)-3,7-dimethylxanthine,Doxofylline,(2S)-3-(4H-Imidazol-4-yl)-2-[[(2S)-5-oxopyrrolidine-2-carbonyl]amino]propanoic acid,7-Deaza-2'-deoxyguanosine,[(2R,3S,4R,5R)-3,4,5,6-Tetrahydroxy-1-oxohexan-2-yl] 3-hydroxybutanoate,Glucose 3-hydroxybutyrate,Glucose butyrate
329.0152	364.58	0.021307537824239903	-12.25186418946545		-1.3818198075734642	
331.0105	364.58	0.021307537824239903	-12.012651757911302		-1.3781939713330544	
269.113	236.11	0.04364243579398629	-7.083395616667162	C12H16N2O5	-1.1934051371547376	Musk ambrette,Tyrosyl-Serine,Seryltyrosine,Ser-Tyr
332.1213	247.09	0.04781186174813717	-6.819943713797915	C15H15N3O4	-1.3296645592473375	2-(3,4-Dihydro-2,2-dimethyl-6-nitro-2H-1,4-benzoxazin-4-yl)pyridine N-oxide
270.1058	308.08	0.03475383273394506	-8.223663724637577	C9H17N3O5	-1.2447842254778259	Threoninyl-Gamma-glutamate,Threonylglutamine,Glutaminylthreonine
270.1164	236.11	0.04364243579398629	-7.076055225026562	C12H16N2O5	-1.2098453381263212	Musk ambrette,Tyrosyl-Serine,Seryltyrosine,Ser-Tyr
361.1978	256.83	0.030832640327569598	-8.999354519265085	C17H24N6O3	-2.333297854221019	Tryptophyl-Arginine,Arginyltryptophan
305.165	422.42	0.021307537824239903	-12.66357347781763	C11H21N5O5	-7.423557794606909	gamma-Glutamylarginine,Glutamylarginine,N2-gamma-L-Glutamyl-L-arginine,Arginylglutamic acid
364.0066	185.2	0.021307537824239903	20.529946669107307		5.325249263338915	
366.2132	278.33	0.04781186174813717	-6.787796361348296		-1.327073972708476	
310.1395	247.09	0.04908712241531411	-6.708707008005236	C15H15N3O4	-1.3004227361199021	2-(3,4-Dihydro-2,2-dimethyl-6-nitro-2H-1,4-benzoxazin-4-yl)pyridine N-oxide
379.2484	37.52	0.021307537824239903	11.371630347848756		2.66782150070663	
454.0265	325.71	0.03682309968771893	7.616391051242914		6.493987126548742	
520.3324	35.68	0.021307537824239903	11.580253577020855		1.5529779525168976	
399.2457	36.6	0.030816760640037064	9.189763515035544		2.349283207100644	
399.7476	36.6	0.02824973797601881	9.782506232609284		2.365316990246896	
404.973	223.87	0.030832640327569598	8.948493505768774		0.4791368348160212	
406.1315	258.27	0.04740548955493523	-6.868683969275579	C14H25NO11,C15H29NO6S2	-2.6184788358204187	beta-1,4-Mannosyl-N-acetylglucosamine,Galbeta1-3GIcNAcbeta,N-[(2R,3R,4R,5R)-3,5,6-Trihydroxy-1-oxo-4-[(2R,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyhexan-2-yl]acetamide,Lacto-N-biose I,N-Acetyllactosamine,Thomsen-friedenreich antigen,Poly-N-acetyllactosamine,7-methylthioheptyldesulfoglucosinolate
692.4056	36.21	0.021307537824239903	13.656328253665738	C38H53N5O7	2.517684033772401	N,N-Diallyl-tyrosyl-aminoisobutyryl-aminoisobutyryl-phenylalanyl-leucine
604.3531	35.42	0.021307537824239903	12.538459483940002		2.41342570388473	
696.4369	36.99	0.021307537824239903	12.726890096792369		2.491492443395888	
608.3846	36.21	0.021307537824239903	13.945826347296224		2.1862959908896684	
824.484	36.6	0.03564959532745516	8.053736799464263		2.0961028533556316	
564.3585	35.94	0.021307537824239903	11.458030034757542		1.872848779146853	
625.9664	323.08	0.021307537824239903	13.597930876834411		3.553075082544236	
736.4317	36.21	0.02886187709438864	9.62614434999714		2.190446318027252	
575.4905	208.61	0.021307537824239903	14.24855556503178		0.3008581150754175	
740.463	37.52	0.021307537824239903	11.291101648541124	C38H72NO8P	2.626919985692279	PE-NMe(16:1(9Z)/16:1(9Z)),PE-NMe(14:1(9Z)/18:1(9Z)),PE-NMe(18:1(9Z)/14:1(9Z)),PE(15:0/18:2(9Z,12Z)),PE-NMe(18:2(9Z,12Z)/14:0),PE(18:2(9Z,12Z)/15:0),PE-NMe(14:1(9Z)/18:1(11Z)),PE-NMe(14:0/18:2(9Z,12Z)),PC(14:1(9Z)/16:1(9Z)),PC(16:1(9Z)/14:1(9Z)),PE-NMe(18:1(11Z)/14:1(9Z))
648.3793	35.68	0.021307537824239903	12.719315627380304		2.53679865678842	
780.458	36.6	0.0316678735872344	8.632722461928712		2.1348705366288243	
