m/z	rtime	p-value	t-score	custom_id	log2fc	name
129.1023	244.56	0.02023884239986835	-9.433894945871018		-3.509226896047018	
129.1023	259.82	0.0017730314891322887	-30.594478910824712		-3.6967562123596345	
201.124	194.43	0.028230340278935458	-7.524857448739026	C9H18N2O3	-1.8510540282233379	Isoleucyl-Alanine,n2-Acetyl,n6-methyllysine,DL-Alanyl-DL-leucine,Leucylalanine,Leucyl-Alanine,Alanylleucine,N-Acetylisoputreanine,Alanylisoleucine
204.1066	260.47	0.007637869282038598	-19.32033347504283	C8H16N2O4	-3.3753527957528604	Carboxy methyl lysine,Valylserine,2-[(2S)-2,6-Diaminohexanoyl]oxyacetic acid,N-(3-Amino-2-hydroxy-3-oxopropyl)-L-valine,[(2S)-6-Amino-1-methoxy-1-oxohexan-2-yl]carbamic acid,n-carboxymethyllysine,3,4-Dihydroxy-2-hydroxymethyl-1-pyrrolidinepropanamide,Serylvaline,N6-Carboxymethyllysine,N6-Acetyl-5S-hydroxy-L-lysine,epsilon-(Carboxymethyl)lysine
265.0943	273.11	0.016597576076630132	-11.314124871804108	C11H14N4O4	-1.6214117087630164	7-Deaza-2'-deoxyguanosine,tubercidin,(2S)-3-(4H-Imidazol-4-yl)-2-[[(2S)-5-oxopyrrolidine-2-carbonyl]amino]propanoic acid,1-(3-Carboxypropyl)-3,7-dimethylxanthine,3-Deazaadenosine,Doxofylline,Forodesine,2,2-Dimethylpropanal 2,4-dinitrophenylhydrazone
205.0648	241.93	0.02023884239986835	-9.321028896414514	C7H14N2O3S	-1.2852314605581086	Methionyl-Glycine,Glycyl-Methionine,Aldicarb sulfoxide
242.0783	319.07	0.016597576076630132	-11.48149490443606	C9H13N3O5	-1.40379656692728	gamma-Glutamyl-beta-cyanoalanine,Cytarabine,Cytidine,Arabinofuranosylcytosine,4-Amino-5-hydroxy-1-[(2R,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]pyrimidin-2-one
242.1509	408.08	0.028230340278935458	-7.64365309723598	C11H21N3O3	-1.1274331126345984	Lysylproline,Prolyl-Lysine
206.0573	357.47	0.0433638270269152	6.0978720330411145		1.3477455549465738	
206.0858	301.08	0.04013344827615166	-6.34772111446501		-2.7907591051574343	
267.0988	234.02	0.028541931381312516	-7.4304967568456695	C12H16N2O5	-1.3128519655403572	Musk ambrette,Seryltyrosine,Ser-Tyr,Tyrosyl-Serine
172.0354	270.35	0.02068907517499834	-9.115425657802833		-1.2643175869098506	
268.1022	234.02	0.037423612161624244	-6.490134407609155	C12H16N2O5	-1.4661445216214304	Musk ambrette,Seryltyrosine,Ser-Tyr,Tyrosyl-Serine
244.1414	385.17	0.044798049195474005	-5.919104543092575	C9H19N5O3	-1.38718884962611	Alanylarginine,beta-Alanyl-L-arginine,Arginylalanine
245.0778	290.44	0.017090047612579554	-10.862256523925174	C10H13NO6	-1.5913598230741357	1-[3,4-Dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-4-hydroxyhydropyridin-2-one
245.0778	306.33	0.025251248505009254	-8.147898948957096	C9H14N2O6	-0.4393608749218849	Aspartylhydroxyproline,5,6-Dihydrouridine,1-[(2S,5S)-3,4-Dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,3-diazinane-2,4-dione
292.1669	276.13	0.040708123473653324	-6.2925279477133635	C15H23N3O3	-2.0009082683365946	Lysylphenylalanine,Phenylalanyllysine,Lysyl-Phenylalanine,N-Acetyl-3-hydroxyprocainamide
270.7981	152.79	0.02850932690777593	7.463818295296603		0.5154758986715287	
246.1095	307.64	0.03285785241122239	-6.957360662117938	C9H17N3O5	-1.0574041292309637	Threonylglutamine,Threoninyl-Gamma-glutamate,Glutaminylthreonine
174.0957	244.56	0.02153566419538634	-8.936213845805744	C7H14N2O3	-2.3572742777599203	Valylglycine,N(5)-Acetylornithine,N5-Acetylornithine,L-Theanine,N2-Acetylornithine,Formyllysine,val-gly,Gly-Norvaline,Glycylvaline
247.0935	359.57	0.017090047612579554	-10.848913590828923	C9H16N2O6	-1.3019776977184883	Glutamylthreonine,TETRAHYDROURIDINE,gamma-Glutamylthreonine,Threonylglutamic acid
247.1493	388.72	0.016597576076630132	-11.295419558223555		-1.3446802687914392	
320.1727	243.9	0.015150948350435242	-12.978298581984333		-2.7736259825024554	
295.0936	317.36	0.030779110540068842	-7.195109768053777	C13H16N2O6,C12H25I	-1.2086556851754509	Aspartyl-Tyrosine,gamma-Aminobutyric acid-betaxanthin,Tyrosyl-Aspartate,1-iodo-2-methylundecane
295.1128	256.93	0.014361078877007183	-14.133698673338532	C13H17N3O5	-2.7822637278006006	Asparaginyl-Tyrosine,H-Tyr-gly-gly-OH,Tyrosyl-Asparagine,Glycyl-tyrosyl-glycine
249.0913	197.06	0.016597576076630132	-11.665025036067412	C9H18N2O4S,C17H14O2	-2.3164902243967695	Threonylmethionine,Methionyl-Threonine,2-(2,4-Dimethylphenyl)indan-1,3-dione
249.0913	201.42	0.03285785241122239	-6.9515150943814215		-3.0219661823346993	
296.0517	298.98	0.02068907517499834	-9.08675111392227		-1.7603064923483416	
296.097	317.36	0.033767082013288825	-6.860732625208839	C13H16N2O6,C12H25I	-1.1455803321109492	Aspartyl-Tyrosine,gamma-Aminobutyric acid-betaxanthin,Tyrosyl-Aspartate,1-iodo-2-methylundecane
275.0887	392.66	0.02516685821096599	-8.258701039568004	C10H16N2O7	-0.9914751189902091	D-gamma-Glutamyl-D-glutamic acid,Glutamylglutamic acid,Thymidine glycol,gamma-Glutamylglutamic acid
252.107	178.59	0.0007147025602673682	-54.366681642035836	C12H16N2O4	-4.76380233428565	Alanyl-Tyrosine,Tyrosyl-Alanine,Serylphenylalanine,3'-Hydroxyhexobarbital,Alanyltyrosine,Uracil analogue,Epoxy-hexobarbital,H-beta-Ala-Tyr-OH,Phenylalanylserine
276.092	392.66	0.027317871283644535	-7.862073881783719	C10H16N2O7	-1.0335760841174952	D-gamma-Glutamyl-D-glutamic acid,Glutamylglutamic acid,Thymidine glycol,gamma-Glutamylglutamic acid
253.1446	34.06	0.04133705127303174	6.23615593067222	C14H22O4	0.33536831673277234	N-Palmitoyl Cysteine,C75 trans
278.1147	196.14	0.040708123473653324	-6.282237162778841	C12H16N2O3S,C12H16N2O3S,C14H17ClO3,C13H17O4P,C9H14F2N2O5	-1.295804599321265	Cysteinyl-Phenylalanine,Phenylalanylcysteine,Cysteinyl-Phenylalanine,Phenylalanylcysteine,Clomoxir,Phospho-ibuprofen,Cedazuridine
330.123	194.57	0.026953913387401714	-7.928805725085847		-0.9983643649935416	
302.1471	422.09	0.043436461855122135	-6.053527689617799	C11H21N5O5	-0.879498109969628	gamma-Glutamylarginine,N2-gamma-L-Glutamyl-L-arginine,Glutamylarginine,Arginylglutamic acid
330.9191	146.46	0.03119459849062883	7.113578150543636		0.42920143483903317	
331.1261	369.55	0.015150948350435242	-13.11642599234447		-2.255819503681799	
256.1303	308.82	0.02023884239986835	-9.887451119202051		-1.439562495561173	
281.1145	201.03	0.02524782186237499	-8.190638189349025		-1.2965731753706606	
281.1145	204.05	0.046069494943322874	-5.7450923241844825		-1.6921548618620506	
304.0787	375.59	0.02023884239986835	9.531157354231263	C12H14N2O5S	1.3309756315872292	N-Acetylserotonin sulfate
304.1305	166.11	0.028230340278935458	-7.5262726674432905	C15H19N3O4	-1.9807901453244838	Threoninyl-Tryptophan,Tryptophyl-Threonine,Imazamox,Threonyltryptophan
333.1069	178.59	0.01000886997178397	-17.191139546007058		-3.323438724596034	
333.7997	151.21	0.01850885963614072	10.521876384073813		0.44423596432501	
258.146	237.83	0.035020900742474034	-6.721148003021863	C11H21N3O4	-2.026734364828851	Isoleucyl-Glutamine,Leucyl-Glutamine,Lysylhydroxyproline,Glutaminylleucine,Isoleucyl-Gamma-glutamate,Hydroxyprolyl-Lysine,Glutaminylisoleucine,Leucyl-Gamma-glutamate
335.1363	234.81	0.028230340278935458	-7.690330351499166	C13H17N3O5,C16H16F3NO	-3.260183864823585	Asparaginyl-Tyrosine,H-Tyr-gly-gly-OH,Tyrosyl-Asparagine,Glycyl-tyrosyl-glycine,Norfluoxetine
335.7966	151.21	0.030542860939156997	7.23874504484708		0.3897617133269833	
259.0688	225.32	0.048854783148117704	-5.6379610085438605	C11H14N2O4	-4.049126262985862	gamma-Glutaminyl-4-hydroxybenzene,Falimint,Felbamate,Glycyltyrosine,Glycyl-Tyrosine,Tyrosylglycine,Tyr-Gly
259.13	305.15	0.028230340278935458	-7.5846354771679	C11H20N2O5	-1.2309103907342198	Isoleucyl-Glutamate,gamma-Glutamylisoleucine,Glutamylleucine,gamma-Glutamylleucine,Leucyl-Glutamate,Glutamylisoleucine
259.13	311.32	0.045098872267155705	-5.8697295683643524	C11H20N2O5	-1.0192307967642549	Isoleucyl-Glutamate,gamma-Glutamylisoleucine,Glutamylleucine,gamma-Glutamylleucine,Leucyl-Glutamate,Glutamylisoleucine
259.1494	237.96	0.02516685821096599	-8.271198352688355	C11H21N3O4	-2.4310738393576514	Isoleucyl-Glutamine,Leucyl-Glutamine,Lysylhydroxyproline,Glutaminylleucine,Isoleucyl-Gamma-glutamate,Hydroxyprolyl-Lysine,Glutaminylisoleucine,Leucyl-Gamma-glutamate
286.0683	375.59	0.02023884239986835	9.831261667241066		1.3441887730660156	
260.1041	183.48	0.02516685821096599	-8.241088544368758	C13H15N3O3	-2.4952726684563515	Tryptophyl-Glycine,Imazapyr,Glycyl-Tryptophan,Acetamide, N-[2-(5-methoxy-1-nitroso-1H-indol-3-yl)ethyl]-,N-[2-(5-Methoxy-1H-indol-3-yl)ethyl]-N-nitrosoacetamide
309.1289	245.21	0.045098872267155705	-5.8600705591337166	C14H19N3O5,C15H15N7O	-2.6088956085017365	Tyrosyl-Glutamine,Glutaminyltyrosine,Tyrosyl-alanyl-glycine,Tyrosyl-Gamma-glutamate,Sapanisertib
287.1477	404.51	0.02023884239986835	-9.637251476150661		-2.416062927781841	
288.1316	424.72	0.028230340278935458	-7.538506193686227		-1.0283634964223722	
262.057	360.88	0.043436461855122135	6.0544350521388335	C9H13NO8	1.1056577511420613	Ascorbalamic acid,Alanine lactate pyruvate
262.0763	396.23	0.01870742379911645	-10.32751021800046	C9H14N2O7	-1.2648954241208656	Glutamylaspartic acid,N-Acetyl-serylaspartic acid,Aspartyl-Glutamate,gamma-Glutamylaspartic acid,L-beta-aspartyl-L-glutamic acid
289.0445	321.43	0.046069494943322874	-5.7505379056442845		-1.964297654085346	
343.1299	162.41	0.02023884239986835	-9.38351601880679	C18H20N2O5	-2.884020312403038	tyrosine-tyrosinate,Tyrosyl-Tyrosine,(2S)-2-[[(2S)-2-Aminopropanoyl]-naphthalen-2-ylamino]pentanedioic acid
316.1165	319.2	0.017090047612579554	-11.081185534236775	C12H19N3O7	-1.4197259135922415	N-(1-Deoxy-1-fructosyl)histidine
317.1186	319.2	0.014361078877007183	-13.825313089950946	C12H19N3O7	-1.4130862576209537	N-(1-Deoxy-1-fructosyl)histidine
387.2083	194.43	0.046069494943322874	-5.777443931659102	C24H30O2S	-3.2686984953232816	Sumarotene
361.0438	209.57	0.014249245760343246	15.197786172509788		4.463039555304688	
361.0742	231.26	0.04136958886709977	-6.21507758459645		-4.729455545543956	
391.0849	231.26	0.030223898417900397	-7.288461097652044		-3.5659620595806008	
399.1443	307.51	0.015511474231347832	-12.675664027617389	C22H24O7	-1.0789974027346716	Isoyatein,[2-(4-Acetoxy-3-methoxy-phenyl)-7-methoxy-5-methyl-2,3-dihydrobenzofuran-3-yl]methyl acetate,Italipyrone,Hemiariensin
399.1443	312.24	0.016597576076630132	-11.398401058626506	C22H24O7	-0.833202958986746	Isoyatein,[2-(4-Acetoxy-3-methoxy-phenyl)-7-methoxy-5-methyl-2,3-dihydrobenzofuran-3-yl]methyl acetate,Italipyrone,Hemiariensin
373.1925	214.95	0.02023884239986835	-9.764893236489458	C16H23N5O5,C22H25N2OS,C20H23N5S	-2.2578121835576823	Isopentenyladenine-9-N-glucoside,Trimethaphan,Timegadine
429.1944	27.37	0.043510475858776466	6.001353965591977	C22H26O8	1.3091439687589848	(R)-Byakangelicinn 2'-(3-methylbutanoate),Lirioresinol A,(+)-Syringaresinol
431.195	27.5	0.03478914250223193	6.757082172006636		1.3497479771091783	
377.0691	260.34	0.014361078877007183	-13.711365190507678		-2.9306643586765873	
441.064	234.28	0.03119459849062883	-7.116398661130311		-2.616664405268324	
568.2055	298.85	0.0017730314891322887	-30.807757596412397		-3.770781391096186	
