m/z	rtime	p-value	t-score	custom_id	log2fc	name	emp_ID	categories	classes
133.1052	23.98	0.016311564899469454	-5.368255706507269	C6H13NO2	-0.9665020607055368	2S-Amino-3S-methylpentanoic acid,2-Amino-4-methylpentanoic acid,6-amino-hexanoic acid,2S-amino-hexanoic acid	kp778_131.0946	{'Fatty Acyls [FA]'}	{'Fatty Acids and Conjugates [FA01]'}
184.8889	20.04	0.04235643913696988	3.9352603661214114		1.6079088870668947				
298.2737	36.91	0.010358454558160856	-6.158753674406679	C18H35NO2	-2.735679122581004	3-ketosphingosine,(4E,8Z,d18:2) sphingosine,Palmitoleoyl-EA,Lepadin D,4E,14Z-Sphingadiene,(4E,8E,d18:2) sphingosine	kp1097_297.2666	{'Sphingolipids [SP]', 'Fatty Acyls [FA]'}	{'Fatty amides [FA08]', 'Sphingoid bases [SP01]'}
298.2737	48.91	0.007462395692040058	-6.778377779969041	C18H35NO2	-2.7945635978948786	3-ketosphingosine,(4E,8Z,d18:2) sphingosine,Palmitoleoyl-EA,Lepadin D,4E,14Z-Sphingadiene,(4E,8E,d18:2) sphingosine	kp1098_297.2664	{'Sphingolipids [SP]', 'Fatty Acyls [FA]'}	{'Fatty amides [FA08]', 'Sphingoid bases [SP01]'}
299.2771	36.91	0.03781797916817294	-4.086234586448184	C18H35NO2	-3.1930289474628104	3-ketosphingosine,(4E,8Z,d18:2) sphingosine,Palmitoleoyl-EA,Lepadin D,4E,14Z-Sphingadiene,(4E,8E,d18:2) sphingosine	kp1097_297.2666	{'Sphingolipids [SP]', 'Fatty Acyls [FA]'}	{'Fatty amides [FA08]', 'Sphingoid bases [SP01]'}
299.2771	49.17	0.006303210878295999	-7.15243360193028	C18H35NO2	-2.8477943269884562	3-ketosphingosine,(4E,8Z,d18:2) sphingosine,Palmitoleoyl-EA,Lepadin D,4E,14Z-Sphingadiene,(4E,8E,d18:2) sphingosine	kp1098_297.2664	{'Sphingolipids [SP]', 'Fatty Acyls [FA]'}	{'Fatty amides [FA08]', 'Sphingoid bases [SP01]'}
300.9046	20.04	0.016311564899469454	5.380866070844403		0.6462969604336664				
305.0992	24.51	0.04033106475116992	-3.986923988944668		-0.7479139634604621				
311.1462	26.5	0.03849123642656086	-4.053411615562923		-0.5517204959956459				
150.0582	23.98	0.017558542981200832	-5.263611985387662		-1.597727604356777				
152.0567	22.41	0.016311564899469454	-5.373344619342189		-3.9496531154662264				
315.1739	79.08	0.005933710530522595	-7.4158706501366725		-3.4183371325643854				
254.1604	24.51	0.03066176868197604	-4.345432667657991		-0.7942551084912353				
254.2476	36.52	0.0258983274035805	-4.696528539262346	C16H31NO	-1.4715370125797307	Palmitoleamide,Obscuraminol B,Obscuraminol C	kp1482_253.2402	{'Sphingolipids [SP]', 'Fatty Acyls [FA]'}	{'Fatty amides [FA08]', 'Sphingoid bases [SP01]'}
254.2476	44.03	0.030413180846004487	-4.403505864665409	C16H31NO	-1.4505596330314	Palmitoleamide,Obscuraminol B,Obscuraminol C	kp1483_253.2402	{'Sphingolipids [SP]', 'Fatty Acyls [FA]'}	{'Fatty amides [FA08]', 'Sphingoid bases [SP01]'}
254.8997	20.04	0.04319380721106748	3.899555251001508		0.7591267132014288				
325.1618	25.29	0.007376473320044451	-6.819700534870006		-0.5717933263183994				
207.1169	91.99	0.015096757614175546	-5.563750958352692		-1.2782635750643152				
158.9639	21.75	0.042573395370706486	-3.9261019163141495		-0.9703507557054003				
158.9924	22.27	0.03982332271579572	4.015541940218482		0.7748171836866042				
327.1411	27.28	0.03781797916817294	-4.087129977803035		-0.5977284612854135				
159.9674	21.88	0.03781797916817294	-4.093081187952677		-3.065874748440745				
210.05	24.51	0.018601651469709813	-5.163830895770493		-1.377923580183655				
369.1882	25.16	0.04885132452187143	-3.742515387604241		-0.7315439104124764				
369.1882	26.1	0.043140716322754284	-3.9055700034906304		-0.6231946361345067				
369.1882	28.73	0.016311564899469454	-5.384492365173996		-0.5739289939479804				
164.0738	22.01	0.004399629031692911	-7.819652668096087		-2.724680253128149				
165.0909	317.86	0.03751936643409016	4.125707354468421		1.5955411556406531				
339.1411	26.63	0.04327366601755143	-3.8547165063322018		-0.6020998726803413				
375.3214	88.71	0.014959447531127983	5.622435217205972		1.731133040847542				
340.2302	51.27	0.027353523497889734	-4.586509761062006		-1.8938562895113407				
341.1566	27.55	0.017558542981200832	-5.251659825049739		-0.6682245776183571				
425.135	30.61	0.021111694090183906	-5.005959561367349	C22H26O6	-0.9662429496509972	3,5-Di-O-methyl-8-prenylafzelechin-4beta-ol,4,5-Di-O-methyl-8-prenylafzelechin-4beta-ol	kp2151_386.172	{'Polyketides [PK]'}	{'Flavonoids [PK12]'}
379.2816	161.46	0.03737664454754289	-4.134898872950337	C21H40O4	-3.9838267217804155	MG(0:0/18:1(9Z)/0:0),Japanic acid,Stearoyllactic acid,MG(18:1(9Z)/0:0/0:0)[rac],MG(18:1(11E)/0:0/0:0)[rac]	kp2161_356.2923	{'Glycerolipids [GL]', 'Fatty Acyls [FA]'}	{'Monoradylglycerols [GL01]', 'Fatty Acids and Conjugates [FA01]', 'Fatty esters [FA07]'}
425.3773	202.31	0.02241536425964751	-4.896885363703747		-2.9287907868779577				
343.1149	27.28	0.0258983274035805	-4.682019366941938		-1.85878472877706				
343.1321	41.53	0.01865374180897628	-5.149913722302619		-0.6059947372800494				
343.1724	24.77	0.03268570700553104	-4.267453874700409		-0.47269739757002327				
381.3147	243.95	0.012498621913151384	5.91502992229799	C27H40O	2.768459290573478	Sibogol F,Pentalinonsterol	kp2244_380.3075	{'Sterol Lipids [ST]'}	{'Sterols [ST01]'}
344.1358	41.01	0.01715856561771483	-5.297313474924049		-0.6866671173056886				
428.3366	64.85	0.03781797916817294	-4.078614495023978		-0.8251579994965113				
383.125	41.01	0.006267026835929005	-7.19742419262169		-0.6788163583691116				
383.2787	65.12	0.04033106475116992	-3.984065294507693	C22H38O5	-0.6996913166788019	ent-10,17-diepi-17-F2c-dihomo-IsoP,ent-15-epi-17-F2c-dihomo-IsoP,13-epi-10-F2t-dihomo-IsoP,ent-5-epi-7-F2t-dihomo-IsoP,ent-7-F2c-dihomo-IsoP,ent-8-epi-10-F2c-dihomo-IsoP,ent-14-epi-14-F2c-dihomo-IsoP,ent-10-epi-7-F2t-dihomo-IsoP,10-F2t-dihomo-IsoP,10,7-diepi-7-F2t-dihomo-IsoP,10-F2c-dihomo-IsoP,17-F2c-dihomo-IsoP,ent-10,17-diepi-17-F2t-dihomo-IsoP,ent-13-epi-10-F2c-dihomo-IsoP,7-F2t-dihomo-IsoP,14-epi-14-F2c-dihomo-IsoP,ent-17-F2t-dihomo-IsoP,ent-10-F2c-dihomo-IsoP,1a,1b-dihomo-PGF2alpha,ent-7-F2t-dihomo-IsoP,7-F2c-dihomo-IsoP,ent-10,7-diepi-7-F2c-dihomo-IsoP,17-F2-dihomo-IsoP,17-F2t-dihomo-IsoP,unoprostone,12-epi-14-F2t-dihomo-IsoP,14-F2-dihomo-IsoP,ent-14-F2t-dihomo-IsoP,ent-14-epi-14-F2t-dihomo-IsoP,ent-10-epi-17-F2c-dihomo-IsoP,10,17-diepi-17-F2t-dihomo-IsoP,10-epi-7-F2c-dihomo-IsoP,ent-14,7-diepi-14-F2t-dihomo-IsoP,14-epi-14-F2t-dihomo-IsoP,16,16-dimethyl-PGF2beta,ent-13-epi-10-F2t-dihomo-IsoP,ent-15-epi-17-F2t-dihomo-IsoP,15-methyl-15R-PGF2alpha methyl ester,14,7-diepi-14-F2c-dihomo-IsoP,1a,1b-dihomo-PGE1,10,13-diepi-10-F2t-dihomo-IsoP,ent-14-F2c-dihomo-IsoP,ent-10-epi-7-F2c-dihomo-IsoP,20-ethyl PGF2alpha,16,16-dimethyl-PGE1,ent-10,13-diepi-10-F2c-dihomo-IsoP,ent-17-F2c-dihomo-IsoP,ent-10,7-diepi-7-F2t-dihomo-IsoP,14-F2t-dihomo-IsoP,5-epi-7-F2t-dihomo-IsoP,ent-14,7-diepi-14-F2c-dihomo-IsoP,14-F2c-dihomo-IsoP,ent-12-epi-14-F2c-dihomo-IsoP,ent-10,13-diepi-10-F2t-dihomo-IsoP,10,7-diepi-7-F2c-dihomo-IsoP,8-epi-10-F2t-dihomo-IsoP,13-epi-10-F2c-dihomo-IsoP,14,7-diepi-14-F2t-dihomo-IsoP,10,17-diepi-17-F2c-dihomo-IsoP,10,13-diepi-10-F2c-dihomo-IsoP,12-epi-14-F2c-dihomo-IsoP,10-epi-17-F2c-dihomo-IsoP,15-epi-17-F2t-dihomo-IsoP,ent-12-epi-14-F2t-dihomo-IsoP,ent-8-epi-10-F2t-dihomo-IsoP,7-F2-dihomo-IsoP,15-epi-17-F2c-dihomo-IsoP,ent-10-F2t-dihomo-IsoP,5-epi-7-F2c-dihomo-IsoP,10-epi-7-F2t-dihomo-IsoP,8-epi-10-F2c-dihomo-IsoP,ent-10-epi-17-F2t-dihomo-IsoP,ent-5-epi-7-F2c-dihomo-IsoP	kp2307_382.2707	{'Fatty Acyls [FA]'}	{'Eicosanoids [FA03]'}
346.2161	92.12	0.0258983274035805	-4.684523314427328		-1.6666911927182007				
346.2161	96.1	0.03781797916817294	-4.104265223187451		-1.5503992597189082				
431.1781	200.87	0.003571422457797086	-8.476122906202509		-1.6983529299732538				
384.3104	65.8	0.04326749485872469	-3.880689968392096	C22H41NO4	-0.9054976669201196	N-oleoyl threonine,N-(3-hydroxy-octadecanoyl)-homoserine lactone	kp2336_383.303	{'Fatty Acyls [FA]'}	{'Fatty amides [FA08]'}
384.7715	22.67	0.00622192302730271	7.279743218570031		3.18307147042632				
432.1814	200.87	0.003842704396880228	-8.084314917950612		-1.9908489322250666				
385.1828	25.43	0.008490417837377641	-6.484593952921816		-0.5140045840723637				
385.1828	28.2	0.014959447531127983	-5.623939092299883	C17H31NO6	-0.7214182583468514	O-sebacoylcarnitine	kp2320_345.2157	{'Fatty Acyls [FA]'}	{'Fatty esters [FA07]'}
347.2187	91.73	0.013279166772614419	-5.817678503031655		-1.7966689229331188				
385.2731	276.59	0.014122973091677886	-5.711286947203454		-2.6172919647724697				
436.1963	27.15	0.022042048396704074	-4.93639859524599		-0.6417002085950863				
350.1774	145.65	0.028022599117724208	-4.532247098595245		-2.1144432592697733				
439.3181	153.17	0.002342501058296511	9.531604645518335	C27H44O3	2.1799855878036816	7alpha,25-dihydroxycholestenone,18,25-dihydroxyvitamin D3 / 18,25-dihydroxycholecalciferol,25-Hydroxy-7-oxocholesterol,Verrucorosteroid F,7alpha,(25R)26-Dihydroxycholest-4-en-3-one,(22R)-22,25-dihydroxyvitamin D3 / (22R)-22,25-dihydroxycholecalciferol,3beta-OH-Delta7-dafachronic acid,3beta,27-dihydroxy-5-cholesten-7-one,Neotigogenin,7alpha,24S-dihydroxycholest-4-en-3-one,Pharaonoid B,(6R)-6,19-epidioxy-6,19-dihydrovitamin D3,7alpha,(25S)26-Dihydroxycholest-4-en-3-one,paricalcitol,Dormatinone,1alpha,18-dihydroxyvitamin D3 / 1alpha,18-dihydroxycholecalciferol,3beta,4beta-dihydroxycholesta-5-ene-23-one,1beta,25-dihydroxyvitamin D3 / 1beta,25-dihydroxycholecalciferol,(24S)-24,25-dihydroxyvitamin D3 / (24S)-24,25-dihydroxycholecalciferol,DHCEO,3beta,4beta-dihydroxycholest-7(8)-en-23-one,(24R)-1alpha,24-dihydroxyvitamin D3 / (24R)-1alpha,24-dihydroxycholecalciferol,1alpha,25-Dihydroxy-previtamin D3,(25S)-cholestenoic acid,EnP(5,8),1alpha,25-dihydroxy-14-epiprevitamin D3 / 1alpha,25-dihydroxy-14-epiprecholecalciferol,1alpha,25-dihydroxy-14-epivitamin D3 / 1alpha,25-dihydroxy-14-epicholecalciferol,(24R)-24,25-dihydroxyvitamin D3 / (24R)-24,25-dihydroxycholecalciferol,(23S)-23,25-dihydroxyvitamin D3 / (23S)-23,25-dihydroxycholecalciferol,1alpha,25-dihydroxy-2-methylene-19-nor-20-epivitamin D3,5alpha,6alpha-24S,25-diepoxy-cholesterol,7alpha,24-dihydroxycholest-4-en-3-one,(25S)-25,26-dihydroxyvitamin D3 / (25S)-25,26-dihydroxycholecalciferol,7alpha,26-dihydroxycholest-4-en-3-one,7-OOH-5,8-dien-3beta-ol,(25S)-dafachronic acid,Tigogenin,20S-Hydroxycholestane-3,16-dione,(6S)-6,19-epidioxy-6,19-dihydrovitamin D3,Sarsasapogenenin,1beta,25-dihydroxy-3-epivitamin D3 / 1beta,25-dihydroxy-3-epicholecalciferol,3beta,4beta-dihydroxycholest-8(9)-en-23-one,(24S)-1alpha,24-dihydroxyvitamin D3 / (24S)-1alpha,24-dihydroxycholecalciferol,1alpha,25-dihydroxyvitamin D3 / 1alpha,25-dihydroxycholecalciferol / calcitriol,(23R)-23,25-dihydroxyvitamin D3 / (23R)-23,25-dihydroxycholecalciferol,2,22,25-trideoxyecdysone,Subergorgiaol A,1alpha,25-dihydroxy-3-epivitamin D3 / 1alpha,25-dihydroxy-3-epicholecalciferol,Cholestenoic acid,(22S)-22,25-dihydroxyvitamin D3 / (22S)-22,25-dihydroxycholecalciferol,(25R)-25,26-dihydroxyvitamin D3 / (25R)-25,26-dihydroxycholecalciferol,1alpha,25-dihydroxy-2-methylene-19-norvitamin D3,Dihydromarthasterone,3alpha-OH-Delta7-dafachronic acid,1alpha,25-dihydroxy-20-epivitamin D3 / 1alpha,25-dihydroxy-20-epicholecalciferol,(5E)-1alpha,25-dihydroxyvitamin D3 / (5E)-1alpha,25-dihydroxycholecalciferol,(25R)-5beta-spirostan-3beta-ol	kp2552_416.3286	{'Sterol Lipids [ST]'}	{'Secosteroids [ST03]', 'Sterols [ST01]', 'Bile acids and derivatives [ST04]'}
439.3391	182.03	0.0005056566492568711	-15.619330180180038		-7.604758598968337				
441.1308	29.65	0.03066176868197604	-4.350480494271532	C22H26O7	-2.2019498739630734	Sphenostylin D,Antiarone K	kp2152_402.1672	{'Polyketides [PK]'}	{'Flavonoids [PK12]'}
441.1516	27.28	0.00897881363129464	-6.379709868279601		-0.7762439864046975				
488.2878	218.9	0.029754019633808047	-4.460775543982605		-3.5419260892619633				
441.3546	209.68	0.0005538604279227378	-13.14588778861048	C27H47NO2	-4.934876286973065	Type IV cyanolipid 22:1 ester,N-(2R-methyl-3-hydroxy-ethyl)-16,16-dimethyl-5Z,8Z,11Z,14Z-docosatetraenoyl amine,Type III cyanolipid 22:1 ester,N-(2-hydroxy-2S-methyl-ethyl)-16,16-dimethyl-5Z,8Z,11Z,14Z-docosatetraenoyl amine,N-(2-methoxy-ethyl)-16,16-dimethyl-5Z,8Z,11Z,14Z-docosatetraenoyl amine	kp2106_417.3616	{'Fatty Acyls [FA]'}	{'Fatty amides [FA08]', 'Fatty esters [FA07]'}
442.1547	27.28	0.012498621913151384	-5.901009706754956		-0.76660188735028				
443.1568	27.28	0.022514958656713678	-4.8612903012903175		-0.7496881377666966				
490.4612	274.9	0.00875446514180285	-6.428936443082531		-3.5152554921881993				
443.3879	201.13	0.02156009392362469	-4.9686498779307495	C30H50O2	-3.011143076327418	7-hydroperoxy-squalene,10-hydroperoxy-squalene,5beta,6beta-epoxygorgosterol,(8R)-3-oxo-8-hydroxypolypoda13E,17E,21-triene,30:5(12Z,15Z,18Z,21Z,24Z),22R-hydroxycycloartenol,32-hydroxylanosterol,Diepoxysqualene,6-hydroperoxy-squalene,Betulin,30:5(15Z,18Z,21Z,24Z,27Z),thalianol epoxide,7alpha-Theonellasterol,(+)-22(29)-Hopen-6alpha-21beta-diol,Cycloarta-23-ene-3beta,25-diol,2-hydroperoxy-squalene,3-hydroperoxy-squalene,11-hydroperoxy-squalene,Perviridisinol C,Fern-9(11)-ene-2alpha,2beta-diol	kp2673_442.3802	{'Sterol Lipids [ST]', 'Prenol Lipids [PR]', 'Fatty Acyls [FA]'}	{'Isoprenoids [PR01]', 'Fatty Acids and Conjugates [FA01]', 'Sterols [ST01]'}
491.3347	27.15	0.0258983274035805	-4.663265754380596	C26H45NO5S	-1.537661731018943	Taurolithocholic acid	kp2514_483.304	{'Sterol Lipids [ST]'}	{'Steroid conjugates [ST05]'}
491.4647	274.9	0.008156421808643146	-6.601204990666815		-3.545763063794542				
445.3349	64.46	0.030413180846004487	-4.38041682205958		-0.7183408841124894				
492.3381	27.15	0.028022599117724208	-4.526733709360786	C26H45NO5S	-1.9202995820784565	Taurolithocholic acid	kp2514_483.304	{'Sterol Lipids [ST]'}	{'Steroid conjugates [ST05]'}
357.1306	26.89	0.00622192302730271	-7.314276282449416		-2.1089820598656104				
357.1306	27.55	0.029754019633808047	-4.465680990590127		-2.2220706347919563				
397.183	25.29	0.029754019633808047	-4.454120209252947		-0.5108865090314971				
397.183	28.07	0.04326749485872469	-3.885159867174667		-0.6881176672842209				
359.1462	24.24	0.030413180846004487	-4.367933525858988		-0.739777392863239				
498.415	263.71	0.04033106475116992	-3.9886498630693756		-0.7280700717337822				
498.9005	21.09	0.04745198013985515	-3.7714909607325695		-1.160959068748344				
499.9036	21.09	0.02650570272911875	-4.621294704964799		-2.2131019312584215				
399.1987	25.16	0.004399629031692911	-7.830850879607293		-0.5868252270528629				
399.2499	62.1	0.018300600359370253	-5.201932863351167	C25H34O4	-1.9177699444529246	Drophiobiolin B,Dendronesterone E,Petasitosterone A	kp2401_398.2442	{'Polyketides [PK]', 'Sterol Lipids [ST]', 'Prenol Lipids [PR]'}	{'Aromatic polyketides [PK13]', 'Isoprenoids [PR01]', 'Bile acids and derivatives [ST04]'}
400.3053	65.12	0.030697618318925684	-4.33790108364563		-0.7451668755524565				
456.289	193.87	0.04745198013985515	-3.769294285453862		-1.2432085909676651				
457.1256	26.89	0.013279166772614419	-5.805485579521083		-1.1833902407078476				
401.159	27.15	0.024523074937622662	-4.756784560583863		-0.6305914672147139				
457.2483	187.44	0.03815303649831142	-4.0659854608231205	C20H42O7P2	-2.3341269120426453	Phytyl diphosphate,phytyl diphosphate	kp3025_456.2417	{'Prenol Lipids [PR]'}	{'Isoprenoids [PR01]'}
457.2922	193.87	0.04327366601755143	-3.8665478703151033		-1.5020767719894863				
401.3087	64.99	0.04163650366590082	-3.953860734687407		-0.7425292366408911				
458.3048	219.03	0.02241536425964751	-4.881744582718767		-1.194234995935485				
402.1623	27.28	0.030855537367068756	-4.327190040505987		-0.6041562082232375				
363.2209	192.43	0.003571422457797086	-8.40227867340106		-5.8747098607814685				
508.4718	275.03	0.008490417837377641	-6.515537634820252	C32H61NO3	-3.5092206804019774	Cer(d14:1/18:1),Cer(d18:2(4E,8E)/14:0),Cer(d18:2/14:0),Cer(d14:2(4E,6E)/18:0)	kp3155_507.4647	{'Sphingolipids [SP]'}	{'Ceramides [SP02]'}
408.2924	110.16	0.009573559888555001	-6.290838868682239		-2.3514519351055903				
464.4457	272.27	0.02241536425964751	-4.898033520275836		-3.7417248730792885				
409.1614	30.87	0.022514958656713678	-4.858669129651917	C22H26O6	-0.6113993712089751	3,5-Di-O-methyl-8-prenylafzelechin-4beta-ol,4,5-Di-O-methyl-8-prenylafzelechin-4beta-ol	kp2151_386.172	{'Polyketides [PK]'}	{'Flavonoids [PK12]'}
409.2958	110.42	0.015096757614175546	-5.552877862605841		-2.4943565813749693				
512.3064	92.38	0.007223477410769566	-6.872383049762541	C24H47O9P	-4.701090391612526	PG(18:1(9Z)/0:0)	kp3259_510.295	{'Glycerophospholipids [GP]'}	{'Glycerophosphoglycerols [GP04]'}
410.1647	30.87	0.030413180846004487	-4.365440659932474	C22H26O6	-0.7324649977030155	3,5-Di-O-methyl-8-prenylafzelechin-4beta-ol,4,5-Di-O-methyl-8-prenylafzelechin-4beta-ol	kp2151_386.172	{'Polyketides [PK]'}	{'Flavonoids [PK12]'}
410.2111	161.86	0.01144306322257215	-6.026791221497968		-2.6654305896069346				
512.9163	21.09	0.04437729986125035	-3.830007162519018		-1.7495164150387268				
543.3887	192.96	0.003390583202535655	-8.674954133141526		-3.1574936283929063				
518.4563	317.07	0.0258983274035805	4.667829163011916		3.518846953757002				
519.4598	317.07	0.024523074937622662	4.758507512476873		3.694922975392924				
475.4697	309.18	0.02799514873784617	-4.543078206783514		-3.051147918755518				
417.3359	151.85	0.0011202309720228691	10.922015425005323	C27H44O3	2.132806128538796	7alpha,25-dihydroxycholestenone,18,25-dihydroxyvitamin D3 / 18,25-dihydroxycholecalciferol,25-Hydroxy-7-oxocholesterol,Verrucorosteroid F,7alpha,(25R)26-Dihydroxycholest-4-en-3-one,(22R)-22,25-dihydroxyvitamin D3 / (22R)-22,25-dihydroxycholecalciferol,3beta-OH-Delta7-dafachronic acid,3beta,27-dihydroxy-5-cholesten-7-one,Neotigogenin,7alpha,24S-dihydroxycholest-4-en-3-one,Pharaonoid B,(6R)-6,19-epidioxy-6,19-dihydrovitamin D3,7alpha,(25S)26-Dihydroxycholest-4-en-3-one,paricalcitol,Dormatinone,1alpha,18-dihydroxyvitamin D3 / 1alpha,18-dihydroxycholecalciferol,3beta,4beta-dihydroxycholesta-5-ene-23-one,1beta,25-dihydroxyvitamin D3 / 1beta,25-dihydroxycholecalciferol,(24S)-24,25-dihydroxyvitamin D3 / (24S)-24,25-dihydroxycholecalciferol,DHCEO,3beta,4beta-dihydroxycholest-7(8)-en-23-one,(24R)-1alpha,24-dihydroxyvitamin D3 / (24R)-1alpha,24-dihydroxycholecalciferol,1alpha,25-Dihydroxy-previtamin D3,(25S)-cholestenoic acid,EnP(5,8),1alpha,25-dihydroxy-14-epiprevitamin D3 / 1alpha,25-dihydroxy-14-epiprecholecalciferol,1alpha,25-dihydroxy-14-epivitamin D3 / 1alpha,25-dihydroxy-14-epicholecalciferol,(24R)-24,25-dihydroxyvitamin D3 / (24R)-24,25-dihydroxycholecalciferol,(23S)-23,25-dihydroxyvitamin D3 / (23S)-23,25-dihydroxycholecalciferol,1alpha,25-dihydroxy-2-methylene-19-nor-20-epivitamin D3,5alpha,6alpha-24S,25-diepoxy-cholesterol,7alpha,24-dihydroxycholest-4-en-3-one,(25S)-25,26-dihydroxyvitamin D3 / (25S)-25,26-dihydroxycholecalciferol,7alpha,26-dihydroxycholest-4-en-3-one,7-OOH-5,8-dien-3beta-ol,(25S)-dafachronic acid,Tigogenin,20S-Hydroxycholestane-3,16-dione,(6S)-6,19-epidioxy-6,19-dihydrovitamin D3,Sarsasapogenenin,1beta,25-dihydroxy-3-epivitamin D3 / 1beta,25-dihydroxy-3-epicholecalciferol,3beta,4beta-dihydroxycholest-8(9)-en-23-one,(24S)-1alpha,24-dihydroxyvitamin D3 / (24S)-1alpha,24-dihydroxycholecalciferol,1alpha,25-dihydroxyvitamin D3 / 1alpha,25-dihydroxycholecalciferol / calcitriol,(23R)-23,25-dihydroxyvitamin D3 / (23R)-23,25-dihydroxycholecalciferol,2,22,25-trideoxyecdysone,Subergorgiaol A,1alpha,25-dihydroxy-3-epivitamin D3 / 1alpha,25-dihydroxy-3-epicholecalciferol,Cholestenoic acid,(22S)-22,25-dihydroxyvitamin D3 / (22S)-22,25-dihydroxycholecalciferol,(25R)-25,26-dihydroxyvitamin D3 / (25R)-25,26-dihydroxycholecalciferol,1alpha,25-dihydroxy-2-methylene-19-norvitamin D3,Dihydromarthasterone,3alpha-OH-Delta7-dafachronic acid,1alpha,25-dihydroxy-20-epivitamin D3 / 1alpha,25-dihydroxy-20-epicholecalciferol,(5E)-1alpha,25-dihydroxyvitamin D3 / (5E)-1alpha,25-dihydroxycholecalciferol,(25R)-5beta-spirostan-3beta-ol	kp2552_416.3286	{'Sterol Lipids [ST]'}	{'Secosteroids [ST03]', 'Sterols [ST01]', 'Bile acids and derivatives [ST04]'}
